pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
2,43,4,51,1,-1,7,2,29,3
1,43,4,58,1,-1,5,4,22,16
1,39,1,85,5,-1,5,4,22,16
1,46,1,63,1,-1,10,2,42,10
1,43,1,34,1,-1,5,4,22,16
2,40,1,21,1,-1,10,3,43,15
1,43,1,33,1,-1,8,1,32,2
2,43,1,51,1,-1,9,1,36,1
1,44,1,27,1,-1,7,2,29,3
2,43,4,27,1,-1,7,2,29,4
1,43,1,44,1,-1,9,2,38,3
2,43,1,35,1,-1,5,1,22,2
2,40,1,38,1,-1,5,4,22,16
2,43,1,54,1,-1,10,2,43,8
1,43,1,54,1,-1,9,3,38,14
1,43,1,35,1,-1,6,10,23,22
1,43,1,80,1,-1,9,1,36,2
1,39,2,21,1,-1,7,1,26,1
2,43,1,65,1,-1,10,2,43,8
2,44,2,60,1,-1,13,2,51,3
1,39,2,43,1,-1,3,7,4,19
2,39,4,59,1,-1,5,5,21,17
1,39,4,61,1,-1,4,9,12,21
2,43,2,40,1,-1,10,2,40,8
1,43,2,42,2,-1,4,9,20,21
2,43,2,42,1,-1,10,2,41,10
1,39,2,72,1,-1,6,10,23,22
2,39,2,39,1,-1,7,2,31,8
2,43,1,70,1,-1,10,5,40,17
1,43,1,66,1,-1,5,4,22,16
2,41,4,54,1,-1,12,3,48,15
2,43,2,28,1,-1,3,7,4,19
2,44,2,30,1,-1,10,2,40,10
1,43,8,42,1,-1,13,1,51,1
2,43,1,37,1,-1,9,1,36,1
2,40,2,65,1,-1,9,1,36,2
2,39,2,21,4,19,10,2,43,8
2,39,1,76,1,-1,10,3,42,11
1,43,1,36,1,-1,5,4,22,16
2,43,1,36,1,-1,9,5,36,17
1,43,1,32,1,-1,8,1,33,2
2,34,1,37,1,-1,5,5,22,17
2,32,1,28,1,-1,6,10,23,22
1,40,1,62,2,-1,11,4,44,16
2,33,1,24,1,-1,4,9,14,21
1,33,1,26,1,-1,4,9,14,21
1,33,1,27,1,-1,4,10,14,22
2,33,1,25,1,-1,4,9,14,21
1,39,1,50,1,-1,3,7,4,19
2,40,1,52,1,-1,12,2,49,6
1,36,1,59,6,-1,12,8,47,20
2,35,1,55,6,-1,9,3,38,14
2,35,1,37,1,-1,13,3,51,11
1,39,1,63,1,-1,8,7,34,19
2,40,1,35,1,-1,5,9,21,21
2,39,3,61,1,-1,5,10,22,22
1,36,1,61,1,-1,5,4,22,16
1,40,1,44,1,-1,11,3,44,14
1,43,1,65,1,-1,10,1,42,1
1,36,1,29,1,-1,4,10,11,22
2,39,1,42,1,-1,10,2,41,10
1,39,1,43,1,-1,5,1,21,1
1,39,1,62,1,-1,4,9,16,21
2,39,1,60,1,-1,8,1,33,2
1,39,1,61,2,-1,6,10,23,22
1,43,1,44,1,-1,10,2,40,8
2,45,1,40,1,-1,10,2,40,8
1,36,1,41,1,-1,5,4,21,16
2,42,1,41,1,-1,5,4,21,16
2,39,1,22,1,-1,13,3,51,12
1,39,2,38,1,-1,5,2,22,8
1,39,1,24,1,-1,3,7,4,19
2,43,2,56,1,-1,10,1,43,1
2,43,2,57,1,-1,8,1,34,1
1,39,2,59,1,-1,9,3,38,14
2,40,2,62,1,-1,9,3,38,14
1,39,1,69,1,-1,5,4,22,16
1,39,2,19,4,12,5,10,22,22
1,39,2,18,1,-1,11,4,46,16
1,39,1,77,1,-1,6,10,23,22
1,44,2,42,1,-1,6,1,23,1
2,43,1,48,1,-1,9,1,38,2
2,42,1,74,1,-1,5,4,22,16
2,40,2,48,1,-1,12,5,48,17
2,42,1,62,1,-1,4,2,9,4
1,45,1,41,1,-1,10,2,40,8
1,43,2,38,1,-1,9,4,38,16
2,44,2,35,1,-1,10,2,40,8
1,34,1,72,2,-1,3,1,4,1
1,33,1,64,2,-1,4,9,10,21
2,34,1,59,1,-1,9,3,38,15
2,46,2,56,1,-1,10,1,40,2
2,40,2,27,1,-1,10,3,40,11
1,40,1,23,1,-1,5,4,22,16
2,40,1,23,1,-1,11,3,46,13
2,44,1,52,1,-1,10,2,42,6
1,46,1,85,1,-1,10,2,42,10
1,39,1,66,1,-1,3,9,4,21
1,43,1,28,1,-1,10,2,40,6
1,46,1,66,1,-1,1,1,1,1
1,43,17,48,1,-1,6,2,23,3
1,41,1,57,1,-1,4,7,10,19
2,46,1,38,1,-1,10,2,42,10
1,46,1,39,1,-1,10,2,42,10
1,39,1,45,1,-1,2,9,3,21
1,40,1,77,1,-1,1,1,1,1
2,40,1,78,1,-1,1,6,1,18
2,39,2,32,1,-1,5,4,22,16
2,43,2,44,1,-1,13,9,51,21
2,41,1,69,1,-1,8,1,33,2
2,41,1,42,4,1,5,4,22,16
1,35,1,15,1,-1,3,1,4,1
1,39,2,49,1,-1,8,8,34,20
2,39,2,45,1,-1,7,2,30,10
1,40,1,41,1,-1,6,10,23,22
1,39,2,24,1,-1,3,7,4,19
2,39,1,23,1,-1,4,5,13,17
2,39,1,47,1,-1,11,3,45,14
2,44,1,42,1,-1,13,2,51,10
1,39,1,62,1,-1,3,5,4,17
1,39,2,41,1,-1,9,2,36,4
2,44,1,28,1,-1,9,1,36,2
2,39,1,60,1,-1,8,5,35,17
1,41,2,53,1,-1,12,8,47,20
1,37,1,54,1,-1,4,9,6,21
2,40,1,30,1,-1,13,2,51,9
1,40,1,32,1,-1,4,8,19,20
2,42,1,46,1,-1,7,5,29,17
1,39,1,51,1,-1,13,3,51,14
1,39,1,21,1,-1,5,4,22,16
2,33,1,21,1,-1,11,3,46,13
1,43,1,52,1,-1,4,5,17,17
2,40,1,24,1,-1,10,3,42,14
1,39,2,33,1,-1,5,10,22,22
1,39,2,59,1,-1,5,10,22,22
1,39,2,47,1,-1,4,9,19,21
1,39,2,22,1,-1,4,9,19,21
2,39,2,54,1,-1,10,1,42,1
2,40,2,32,1,-1,5,10,22,22
2,43,2,43,1,-1,10,3,43,11
1,39,2,20,1,-1,5,10,22,22
1,36,2,17,1,-1,5,10,22,22
1,41,2,39,1,-1,10,3,43,14
1,39,1,54,1,-1,1,1,1,1
1,40,1,59,1,-1,10,2,41,10
1,43,1,62,1,-1,8,1,33,2
2,42,1,61,1,-1,10,3,43,11
1,39,1,52,1,-1,3,7,4,19
2,44,1,67,1,-1,10,2,40,10
1,39,1,41,1,-1,12,10,50,22
2,39,1,55,1,-1,10,5,42,17
1,35,2,48,1,-1,4,8,10,20
2,39,1,27,1,-1,10,5,41,17
2,40,1,45,1,-1,9,3,38,11
1,39,1,68,5,-1,5,4,21,16
2,40,1,60,1,-1,10,3,42,11
1,39,1,22,1,-1,4,9,10,21
1,43,1,52,1,-1,9,1,36,2
2,44,1,50,1,-1,10,1,40,1
1,40,1,18,1,-1,11,3,46,13
1,43,1,57,1,-1,10,2,40,8
2,43,5,48,1,-1,9,2,38,8
1,39,2,61,1,-1,6,9,24,21
2,42,2,58,1,-1,13,1,51,1
2,43,2,22,1,-1,13,1,51,2
1,39,2,19,1,-1,5,8,22,20
1,43,1,31,1,-1,13,1,51,2
2,43,1,33,1,-1,10,2,40,3
1,39,1,72,1,-1,9,2,36,7
1,43,1,24,1,-1,10,3,41,11
1,39,2,21,1,-1,4,5,13,17
1,40,2,19,1,-1,5,4,22,16
2,40,2,19,1,-1,11,3,46,13
2,44,2,51,1,-1,10,1,40,1
2,38,1,56,1,-1,9,4,36,16
1,39,1,67,1,-1,3,1,4,1
1,43,1,35,1,-1,9,2,36,3
2,39,1,34,1,-1,12,3,48,15
1,43,1,78,1,-1,5,4,22,16
1,39,1,77,1,-1,5,4,22,16
1,42,1,36,1,-1,12,1,49,2
2,42,1,34,1,-1,13,5,51,17
1,39,1,59,1,-1,3,7,4,19
2,37,1,56,1,-1,3,7,4,19
1,36,1,59,1,-1,3,1,4,1
2,39,1,55,1,-1,10,3,43,11
1,39,1,19,1,-1,5,10,21,22
1,40,6,35,1,-1,4,1,10,1
1,43,1,37,1,-1,9,1,36,1
1,40,1,52,1,-1,9,2,36,3
2,43,1,35,1,-1,9,5,39,17
1,39,1,64,1,-1,6,5,23,17
1,46,1,38,1,-1,13,2,51,4
2,39,1,42,1,-1,5,4,22,16
2,40,1,67,1,-1,9,10,39,22
1,39,1,59,1,-1,3,7,4,19
2,39,1,63,1,-1,13,5,51,17
2,44,1,72,1,-1,10,2,42,10
1,43,1,45,1,-1,10,2,41,3
2,40,1,45,1,-1,12,3,48,15
2,40,1,60,1,-1,11,1,46,1
1,40,1,59,1,-1,11,3,46,13
2,44,1,57,1,-1,10,2,40,8
1,43,1,63,1,-1,13,2,51,4
1,46,4,37,1,-1,10,2,42,5
2,46,4,37,4,87,10,2,40,8
2,39,2,75,1,-1,12,3,50,15
2,40,2,38,1,-1,13,5,51,17
2,43,2,30,1,-1,6,5,23,17
1,43,2,33,1,-1,6,10,23,22
2,44,1,58,1,-1,12,3,49,11
1,43,1,64,1,-1,9,2,36,4
1,40,1,39,1,-1,9,8,38,20
2,40,1,50,1,-1,12,3,48,15
2,44,2,36,1,-1,9,2,36,5
1,45,1,46,1,-1,13,2,51,7
1,45,1,48,1,-1,13,1,51,2
2,44,2,50,2,-1,13,1,51,2
1,40,2,58,1,-1,13,3,51,12
2,40,2,42,1,-1,13,5,51,17
1,40,2,19,4,2,13,1,51,2
2,44,4,35,1,-1,3,1,4,1
1,39,4,36,1,-1,5,4,21,16
1,44,4,26,1,-1,9,2,36,3
1,39,1,38,1,-1,4,1,14,1
1,39,2,22,1,-1,11,3,46,13
2,39,2,19,1,-1,11,3,46,13
2,44,1,30,1,-1,9,2,36,4
2,43,4,27,1,-1,12,1,49,1
1,44,1,32,1,-1,10,2,42,6
1,43,1,66,1,-1,11,1,44,1
2,44,1,46,1,-1,5,4,22,16
1,43,1,37,1,-1,5,4,21,16
1,39,2,28,1,-1,3,8,4,20
2,44,2,31,1,-1,10,2,41,10
2,44,1,29,1,-1,10,2,41,6
2,43,2,31,1,-1,10,3,42,11
1,42,1,79,1,-1,10,10,43,22
2,40,1,78,2,-1,10,5,43,17
1,39,1,25,1,-1,9,3,38,14
2,44,1,51,1,-1,10,2,40,8
1,42,1,53,1,-1,9,2,36,4
2,36,1,17,1,-1,11,3,44,15
1,43,1,51,1,-1,9,1,36,1
2,45,1,62,1,-1,10,2,40,8
1,39,1,33,1,-1,3,7,4,19
1,39,6,39,1,-1,9,3,38,14
1,43,1,47,1,-1,8,4,32,16
2,44,1,47,1,-1,4,1,19,1
1,36,1,17,1,-1,11,3,46,13
1,43,1,51,1,-1,9,5,36,17
2,45,1,70,1,-1,9,2,36,7
2,45,1,75,1,-1,10,1,40,2
2,43,1,70,1,-1,8,1,34,1
2,33,1,56,1,-1,10,2,43,8
2,39,1,29,1,-1,10,2,40,6
1,39,2,20,1,-1,11,3,46,13
2,40,1,29,1,-1,10,5,42,17
1,43,1,33,1,-1,10,5,42,17
1,44,4,33,1,-1,10,2,40,8
1,44,1,37,1,-1,7,2,31,9
2,45,1,39,1,-1,9,2,36,7
2,43,4,26,1,-1,10,2,40,5
2,43,8,24,1,-1,10,2,40,8
1,46,8,29,1,-1,10,2,40,5
2,44,4,30,1,-1,4,2,7,3
1,43,1,32,1,-1,10,2,40,5
2,46,1,61,1,-1,10,2,40,8
2,39,1,68,1,-1,7,5,31,17
2,43,4,22,1,-1,10,2,40,8
2,43,1,22,1,-1,11,3,44,12
2,42,1,53,1,-1,13,1,51,1
1,39,1,26,1,-1,5,3,22,13
2,45,1,59,4,10,9,2,36,7
1,41,1,47,1,-1,4,1,14,1
2,46,4,36,1,-1,10,2,41,10
1,43,4,47,1,-1,9,9,36,21
2,44,1,80,1,-1,5,3,22,15
2,45,1,53,1,-1,4,1,19,1
1,39,1,20,1,-1,5,10,22,22
1,43,1,46,1,-1,9,2,36,4
1,39,1,19,1,-1,6,7,24,19
2,46,1,55,1,-1,10,2,40,8
1,46,1,55,6,-1,10,2,43,6
2,43,1,24,1,-1,5,4,22,16
2,43,1,30,1,-1,5,1,22,1
1,40,1,31,2,-1,10,3,41,11
1,43,4,44,1,-1,11,1,46,1
2,43,4,42,1,-1,11,1,46,1
1,43,4,33,1,-1,4,2,13,3
2,44,4,32,1,-1,10,2,40,8
2,44,2,35,1,-1,10,2,42,6
2,43,1,27,1,-1,9,5,38,17
1,41,4,45,1,-1,11,3,46,13
2,34,4,70,1,-1,11,3,46,13
1,39,4,41,1,-1,11,1,46,1
1,39,1,53,1,-1,3,8,4,20
1,44,1,80,1,-1,4,2,6,4
1,41,1,56,1,-1,3,1,4,1
2,39,1,57,1,-1,12,3,48,15
1,39,1,19,1,-1,3,8,4,20
2,44,1,60,1,-1,9,2,36,9
1,46,1,58,1,-1,9,2,36,7
1,39,1,63,1,-1,6,10,23,22
2,39,2,30,1,-1,10,3,42,15
1,39,1,64,1,-1,6,10,23,22
2,43,1,59,1,-1,1,6,1,18
1,39,1,63,1,-1,5,10,22,22
1,43,1,31,4,4,4,2,7,3
1,43,1,23,1,-1,4,1,19,2
2,43,1,22,1,-1,4,9,19,21
2,43,1,25,1,-1,10,2,41,10
1,39,2,38,7,-1,10,3,43,13
1,41,1,43,1,-1,11,3,46,13
1,43,2,50,7,-1,6,10,23,22
1,44,1,67,1,-1,9,2,36,3
1,38,2,52,1,-1,3,7,4,19
1,43,2,26,1,-1,5,4,22,16
1,43,4,56,1,-1,8,1,34,1
1,44,4,28,4,56,7,2,30,3
2,44,1,71,1,-1,10,1,43,1
1,39,1,61,1,-1,6,10,23,22
1,40,1,59,1,-1,9,3,38,14
2,42,1,31,1,-1,10,2,43,6
2,43,4,64,1,-1,8,2,32,3
2,44,1,71,1,-1,5,10,22,22
1,43,1,76,1,-1,10,2,40,8
1,39,1,46,1,-1,4,10,9,22
2,39,1,40,7,-1,11,1,46,1
2,41,2,45,1,-1,11,3,46,13
1,43,1,28,2,-1,6,5,23,17
2,45,1,75,1,-1,10,2,42,10
2,42,2,59,1,-1,10,1,40,2
2,40,2,41,1,-1,4,9,6,21
1,46,2,53,1,-1,10,1,40,1
2,44,2,52,1,-1,8,4,33,16
2,39,1,58,1,-1,4,9,16,21
1,39,1,61,1,-1,6,10,23,22
2,39,1,37,1,-1,11,3,46,13
2,43,2,74,1,-1,10,2,40,8
2,41,2,47,1,-1,5,5,22,17
2,42,2,39,1,-1,10,2,42,10
1,36,2,42,1,-1,4,3,9,14
1,39,1,63,2,-1,2,1,3,1
1,39,2,40,1,-1,6,10,23,22
2,43,2,37,1,-1,9,5,38,17
2,42,1,26,1,-1,4,2,9,4
1,39,1,28,1,-1,5,8,22,20
2,43,1,61,1,-1,12,3,48,15
1,43,2,58,1,-1,6,5,23,17
1,40,1,41,1,-1,8,4,34,16
2,40,2,30,1,-1,11,3,46,13
2,41,1,56,1,-1,10,2,41,10
1,39,1,51,1,-1,12,8,47,20
2,41,1,42,1,-1,4,4,14,16
1,39,1,45,1,-1,13,2,51,4
1,44,1,45,1,-1,12,2,49,6
2,43,1,43,1,-1,9,5,38,17
1,39,1,56,1,-1,13,10,51,22
1,41,1,63,1,-1,9,1,36,2
2,39,1,60,1,-1,3,5,4,17
1,39,1,20,1,-1,11,1,46,1
1,39,1,59,1,-1,3,10,4,22
1,34,1,65,1,-1,1,1,1,1
2,40,1,64,1,-1,1,1,1,1
2,44,1,61,1,-1,10,2,40,8
1,40,1,47,1,-1,4,1,14,1
2,43,1,45,1,-1,4,1,14,1
1,44,1,69,1,-1,10,1,40,1
2,44,1,85,1,-1,10,2,40,8
1,43,1,49,1,-1,11,4,44,16
1,39,1,61,1,-1,4,9,13,21
1,44,1,69,1,-1,10,2,40,8
2,39,1,57,1,-1,5,4,22,16
1,37,1,57,1,-1,6,1,24,1
2,43,1,59,1,-1,10,2,41,10
2,43,1,79,2,-1,8,4,34,16
2,40,1,19,1,-1,11,10,44,22
1,44,1,60,1,-1,9,1,36,2
2,44,1,54,1,-1,5,1,22,2
2,43,1,22,1,-1,5,2,22,3
2,40,1,62,1,-1,10,2,43,8
1,37,1,24,1,-1,3,7,4,19
1,37,1,40,1,-1,3,7,4,19
2,40,1,35,1,-1,12,2,49,6
2,43,1,38,1,-1,5,4,21,16
2,39,1,33,1,-1,5,2,21,3
1,40,1,71,1,-1,4,1,13,1
2,39,1,73,1,-1,4,5,13,17
2,38,1,18,3,12,11,3,46,13
2,44,1,46,1,-1,13,2,51,10
1,43,1,75,1,-1,10,2,40,8
1,44,1,39,1,-1,11,2,44,9
2,43,1,35,1,-1,5,9,22,21
2,39,1,63,2,-1,10,3,42,11
1,44,1,63,1,-1,4,2,10,3
2,44,1,62,1,-1,9,1,36,2
1,43,1,43,1,-1,11,2,46,3
2,46,1,44,1,-1,10,2,41,10
1,46,1,64,1,-1,10,2,40,8
2,44,1,56,1,-1,10,10,40,22
1,43,1,29,1,-1,4,2,8,4
2,43,4,29,1,-1,10,2,42,10
1,43,4,35,1,-1,8,2,32,3
2,43,4,36,1,-1,8,2,32,3
2,43,4,38,1,-1,9,5,36,17
1,43,1,40,1,-1,10,1,42,1
1,44,4,41,1,-1,5,2,22,4
2,44,4,36,1,-1,9,2,36,3
1,39,1,59,2,-1,4,5,9,17
2,40,1,21,1,-1,9,3,38,14
1,43,1,47,1,-1,10,3,42,13
2,44,1,64,1,-1,10,2,41,10
1,43,1,39,1,-1,11,1,44,1
2,43,1,36,1,-1,9,4,36,16
1,39,1,66,1,-1,9,3,38,12
2,39,1,28,1,-1,5,4,22,16
1,34,1,61,1,-1,9,1,38,1
2,41,1,50,1,-1,10,1,43,1
1,37,1,17,1,-1,5,4,22,16
1,41,1,33,1,-1,13,3,51,12
1,39,1,43,1,-1,6,2,23,3
2,42,1,21,1,-1,5,4,22,16
2,39,1,62,1,-1,5,2,22,10
1,43,1,65,1,-1,9,2,36,3
2,43,1,41,1,-1,10,2,42,10
1,39,1,50,1,-1,3,1,4,1
2,40,2,22,1,-1,10,2,42,10
2,39,1,21,1,-1,3,3,4,13
1,37,1,17,1,-1,5,10,22,22
2,38,1,60,1,-1,8,9,34,21
1,43,1,31,1,-1,3,1,4,1
1,39,1,78,1,-1,5,10,22,22
1,43,1,54,1,-1,3,7,4,19
2,43,1,57,2,-1,12,3,48,11
1,40,1,33,1,-1,10,3,42,14
1,39,1,56,1,-1,10,2,40,3
2,40,1,36,1,-1,12,5,47,17
1,41,1,38,1,-1,13,8,51,20
2,43,1,78,1,-1,11,1,46,1
2,43,1,37,1,-1,13,5,51,17
1,43,1,37,1,-1,11,3,46,13
2,39,1,37,1,-1,6,10,23,22
1,39,1,62,1,-1,9,3,38,14
2,41,1,50,1,-1,9,3,38,14
1,39,1,59,1,-1,6,7,24,19
1,39,1,61,4,12,4,7,10,19
2,39,1,70,1,-1,9,3,38,14
1,40,1,71,1,-1,9,2,36,3
1,39,1,61,1,-1,3,7,4,19
2,36,2,73,1,-1,11,3,46,13
1,40,1,39,2,-1,4,10,14,22
1,40,2,45,1,-1,12,3,50,14
1,45,1,68,1,-1,10,2,41,10
1,44,1,54,1,-1,8,2,32,3
1,46,1,72,1,-1,10,2,42,10
2,44,1,57,1,-1,10,5,42,17
2,40,1,22,1,-1,5,2,21,3
1,40,1,26,4,2,6,10,23,22
2,33,1,41,1,-1,3,7,4,19
1,39,4,50,1,-1,11,3,46,13
2,43,4,44,1,-1,11,3,46,13
1,44,2,63,1,-1,5,4,21,16
2,43,2,55,1,-1,10,2,40,8
1,39,2,66,1,-1,6,10,23,22
2,40,2,33,1,-1,6,5,23,17
1,40,2,63,1,-1,9,2,36,3
1,40,2,26,1,-1,9,5,38,17
2,42,2,54,1,-1,5,5,22,17
1,43,2,48,1,-1,10,1,43,1
2,40,2,44,1,-1,10,2,42,10
2,39,1,53,1,-1,10,1,40,2
2,39,2,41,1,-1,10,3,41,11
2,39,1,16,1,-1,11,4,46,16
2,39,1,38,1,-1,3,3,4,13
1,39,1,18,1,-1,11,3,46,13
1,43,2,38,1,-1,4,1,15,1
2,39,2,55,1,-1,10,3,42,11
2,39,1,62,1,-1,5,5,22,17
1,40,4,66,1,-1,3,7,4,19
2,43,1,74,6,-1,3,5,4,17
2,43,1,46,1,-1,3,1,4,2
1,43,1,43,1,-1,5,4,21,16
1,43,1,54,1,-1,8,1,33,2
2,43,1,54,1,-1,10,2,41,10
1,43,1,26,1,-1,9,2,36,4
2,40,1,20,1,-1,5,2,22,10
2,43,1,23,1,-1,10,3,43,11
2,44,4,29,1,-1,9,2,36,9
2,43,4,29,1,-1,10,2,41,10
1,43,1,24,1,-1,8,4,33,16
1,43,1,24,1,-1,8,1,32,2
2,43,1,64,1,-1,13,1,51,1
1,43,4,30,1,-1,9,1,36,1
2,43,1,54,1,-1,5,4,22,16
1,43,1,47,1,-1,7,2,31,9
1,43,1,35,1,-1,9,1,36,2
2,43,1,33,1,-1,9,2,36,9
2,43,1,61,1,-1,7,1,25,1
1,44,1,55,1,-1,10,2,40,4
2,39,1,52,4,104,12,3,50,11
2,43,1,32,2,-1,10,2,42,10
1,39,1,54,1,-1,6,10,23,22
2,43,1,56,1,-1,5,2,22,10
1,43,1,29,1,-1,9,1,36,2
1,46,1,65,1,-1,10,2,40,8
2,46,4,64,1,-1,10,2,40,8
1,44,16,52,1,-1,10,1,43,1
2,44,16,43,1,-1,8,1,34,1
1,38,1,36,1,-1,4,9,19,21
1,38,1,45,1,-1,8,10,34,22
2,38,1,28,1,-1,9,3,38,14
1,38,1,32,1,-1,9,3,38,14
2,43,4,47,1,-1,4,2,19,5
2,37,1,45,1,-1,12,10,48,22
1,37,1,44,1,-1,9,3,38,14
1,35,1,33,1,-1,5,10,22,22
1,35,1,30,1,-1,3,7,4,19
1,46,4,33,1,-1,9,2,36,3
2,46,4,32,1,-1,9,2,38,3
1,43,2,54,1,-1,5,4,21,16
2,43,2,55,1,-1,7,1,28,2
2,40,2,21,1,-1,10,5,40,17
1,44,4,38,1,-1,6,2,24,3
2,43,4,35,1,-1,7,2,29,4
1,43,4,43,1,-1,8,1,32,1
2,39,1,57,1,-1,6,10,23,22
2,44,1,27,1,-1,10,2,40,8
1,43,1,66,1,-1,10,1,41,1
2,41,1,67,1,-1,10,2,41,10
1,39,1,41,1,-1,12,4,47,16
1,39,1,34,1,-1,5,5,22,17
1,39,1,68,1,-1,3,2,4,9
1,39,1,65,1,-1,5,10,22,22
1,39,1,37,1,-1,5,4,22,16
2,40,1,68,1,-1,7,5,31,17
2,40,1,34,1,-1,13,5,51,17
1,43,1,50,1,-1,8,1,32,1
1,43,1,34,1,-1,13,3,51,12
2,43,1,29,1,-1,10,2,42,10
1,46,1,35,2,-1,9,2,36,7
2,43,1,29,2,-1,9,1,36,2
2,39,1,70,1,-1,12,5,49,17
1,39,1,73,1,-1,12,5,49,17
2,43,1,31,1,-1,4,2,14,5
1,43,1,62,1,-1,9,1,36,1
1,43,1,30,1,-1,4,1,7,1
2,43,1,27,1,-1,9,1,36,2
2,39,1,63,1,-1,5,4,21,16
2,40,1,67,2,-1,10,10,40,22
2,43,1,68,1,-1,4,4,19,16
1,39,2,53,1,-1,6,8,23,20
2,40,2,55,1,-1,10,3,42,11
1,40,2,24,1,-1,10,5,42,17
1,40,2,20,1,-1,5,4,22,16
2,41,1,60,1,-1,10,2,40,10
1,43,1,62,1,-1,3,1,4,1
1,43,1,52,1,-1,3,7,4,19
1,42,2,53,1,-1,6,3,23,15
1,43,1,72,1,-1,6,10,23,22
1,43,1,43,1,-1,6,10,23,22
1,44,1,26,1,-1,9,9,36,21
1,39,1,63,1,-1,3,1,4,1
2,43,1,59,1,-1,9,9,36,21
1,44,2,33,1,-1,10,2,40,8
2,43,4,39,1,-1,10,2,43,8
2,39,2,28,1,-1,10,3,43,15
2,39,1,36,1,-1,9,3,38,14
1,39,3,38,1,-1,3,7,4,19
1,39,3,51,1,-1,3,7,4,19
1,39,3,33,1,-1,11,3,46,13
1,41,4,30,1,-1,3,7,4,19
2,43,2,47,1,-1,10,3,41,11
1,39,2,48,1,-1,10,3,41,11
2,43,2,37,2,-1,10,2,43,6
2,42,4,29,1,-1,10,3,41,11
1,40,4,30,1,-1,11,4,46,16
2,43,4,34,1,-1,10,2,41,10
1,38,4,37,1,-1,5,5,22,17
2,34,1,53,1,-1,10,3,43,11
2,43,1,59,1,-1,6,3,23,15
1,39,1,20,1,-1,13,9,51,21
1,39,6,46,1,-1,6,5,23,17
1,44,1,32,1,-1,9,2,36,10
2,44,1,32,1,-1,10,2,40,8
1,39,1,68,1,-1,9,1,38,1
1,43,1,71,2,-1,13,7,51,19
2,39,1,47,1,-1,4,2,13,4
1,39,1,49,1,-1,10,2,40,8
2,34,1,15,1,-1,5,4,22,16
2,43,1,53,1,-1,10,2,41,10
1,43,1,61,1,-1,10,3,40,14
2,43,1,58,1,-1,9,3,36,11
1,39,1,23,1,-1,3,7,4,19
2,40,1,19,1,-1,13,3,51,14
2,42,1,58,1,-1,8,4,34,16
1,40,4,36,1,-1,6,10,23,22
2,39,4,62,1,-1,10,3,42,11
2,42,1,68,1,-1,10,5,43,17
1,40,1,37,1,-1,7,8,29,20
1,40,1,34,1,-1,7,8,29,20
2,44,1,32,1,-1,9,1,36,2
1,45,1,29,1,-1,10,2,40,10
2,43,1,30,1,-1,10,2,42,10
1,39,1,62,1,-1,9,10,39,22
1,43,1,59,1,-1,9,4,36,16
2,42,1,63,1,-1,10,5,42,17
1,39,1,60,1,-1,3,7,4,19
2,39,1,57,1,-1,10,3,43,11
1,39,1,30,1,-1,3,7,4,19
2,36,1,43,1,-1,11,9,46,21
1,37,1,30,1,-1,13,8,51,20
2,40,1,21,1,-1,11,1,44,2
2,46,1,58,1,-1,13,2,51,5
1,44,1,54,1,-1,12,1,49,1
1,42,1,20,4,8,4,3,14,13
2,39,1,19,4,8,6,6,24,18
2,39,4,69,1,-1,10,3,43,11
1,39,4,69,1,-1,5,10,21,22
2,39,1,29,1,-1,9,3,38,14
1,42,1,37,1,-1,3,1,4,1
1,39,1,47,1,-1,9,1,38,1
1,39,1,60,1,-1,4,10,7,22
1,43,1,26,1,-1,8,2,33,3
2,44,1,27,1,-1,8,2,33,3
2,41,1,67,1,-1,10,5,42,17
2,39,1,30,1,-1,11,3,46,13
1,37,1,58,1,-1,11,3,46,13
1,37,1,32,1,-1,3,7,4,19
1,39,1,42,1,-1,3,7,4,19
2,44,2,35,1,-1,10,2,42,6
1,39,1,51,1,-1,5,4,21,16
2,39,2,49,1,-1,11,4,44,16
2,40,2,22,1,-1,5,3,22,12
1,40,2,20,1,-1,9,2,38,3
2,42,1,69,1,-1,10,3,42,11
1,41,1,71,1,-1,10,3,42,11
2,45,1,37,2,-1,9,2,36,7
1,45,4,38,1,-1,9,2,36,7
2,44,1,29,1,-1,10,5,42,17
2,43,1,25,1,-1,7,4,30,16
2,43,1,25,1,-1,7,2,25,3
2,43,1,27,1,-1,9,1,36,1
1,43,1,27,1,-1,8,4,34,16
2,43,1,31,1,-1,5,1,21,1
1,43,2,64,1,-1,3,7,4,19
1,43,2,26,1,-1,8,1,33,2
2,39,2,60,1,-1,10,3,41,14
1,43,1,31,1,-1,5,3,22,13
2,44,8,27,1,-1,9,1,38,2
1,39,1,28,1,-1,5,10,22,22
2,44,2,62,1,-1,10,2,41,10
1,40,2,70,1,-1,6,10,23,22
1,41,1,64,1,-1,3,7,4,19
2,41,1,61,1,-1,10,3,42,11
1,44,4,56,1,-1,11,10,45,22
1,39,1,47,1,-1,8,3,34,15
1,43,1,40,4,12,5,4,22,16
2,39,2,43,1,-1,10,10,42,22
2,40,2,19,1,-1,11,4,46,16
2,43,1,27,1,-1,9,2,36,9
2,43,4,28,4,39,9,2,36,9
2,43,2,26,1,-1,10,2,43,6
2,40,2,49,1,-1,10,1,42,1
