peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
43,1,77,1,-1,11,1,45,1
41,1,35,1,-1,3,1,4,1
44,1,33,1,-1,9,1,39,1
40,1,47,1,-1,10,3,42,11
39,1,22,1,-1,4,9,10,21
42,1,54,1,-1,8,1,32,1
39,1,58,1,-1,3,7,4,19
40,1,23,1,-1,11,5,44,17
39,1,56,1,-1,12,8,47,20
44,1,53,1,-1,10,2,40,8
44,1,33,1,-1,10,2,42,10
44,1,46,1,-1,10,3,41,11
39,1,24,1,-1,13,3,51,12
39,1,26,1,-1,13,1,51,2
39,1,65,1,-1,3,1,4,1
43,1,41,1,-1,3,1,4,1
43,1,38,1,-1,5,4,22,16
39,1,50,1,-1,6,2,23,4
39,1,52,1,-1,10,2,41,10
40,1,65,1,-1,4,1,13,2
39,1,62,1,-1,2,5,3,17
36,1,29,1,-1,9,3,38,14
36,1,33,1,-1,5,4,22,16
44,1,55,1,-1,10,2,40,8
40,1,20,1,-1,11,9,46,21
43,1,45,1,-1,10,2,40,8
43,1,46,1,-1,9,1,39,1
39,1,40,1,-1,8,1,32,2
39,1,36,1,-1,9,3,38,14
39,1,48,1,-1,9,4,36,16
40,1,43,1,-1,8,5,32,17
43,2,37,1,-1,10,2,43,8
43,2,37,1,-1,13,3,51,12
44,1,42,1,-1,13,3,51,12
46,1,42,1,-1,13,3,51,12
43,1,36,1,-1,5,2,22,3
43,1,36,1,-1,10,2,41,10
44,1,36,1,-1,10,2,40,8
43,1,34,1,-1,10,5,42,17
43,2,52,1,-1,6,9,23,21
39,2,55,1,-1,10,3,42,11
39,2,19,1,-1,10,5,41,17
39,1,44,1,-1,10,5,42,17
39,1,22,1,-1,5,10,22,22
39,1,20,1,-1,5,10,22,22
44,1,51,1,-1,10,1,40,1
40,1,66,1,-1,6,5,23,17
42,1,61,1,-1,10,1,43,1
39,1,48,1,-1,10,2,42,10
40,1,73,1,-1,8,4,33,16
39,1,77,1,-1,1,1,1,1
43,1,78,1,-1,1,1,1,1
43,1,53,1,-1,3,7,4,19
41,1,54,1,-1,9,2,38,3
46,1,50,1,-1,9,2,36,10
43,1,38,1,-1,10,2,41,10
39,1,42,1,-1,4,9,10,21
43,1,46,1,-1,5,4,21,16
39,1,47,1,-1,13,3,51,12
39,1,18,1,-1,11,3,46,13
40,1,52,1,-1,8,4,34,16
40,1,56,1,-1,4,5,19,17
44,3,56,1,-1,12,1,49,1
40,1,53,1,-1,7,8,29,20
42,3,66,1,-1,13,3,51,12
43,3,70,1,-1,12,2,49,8
39,6,31,1,-1,5,10,21,22
39,2,37,1,-1,12,3,49,11
43,1,34,2,-1,8,1,34,1
43,1,34,2,-1,7,4,29,16
40,1,62,1,-1,6,10,23,22
41,3,72,1,-1,8,1,34,2
39,1,49,1,-1,7,2,30,9
37,7,24,1,-1,9,3,38,14
39,7,59,1,-1,3,1,4,1
42,1,54,1,-1,8,1,32,1
38,1,21,1,-1,5,4,22,16
40,1,67,2,-1,8,4,34,16
44,1,46,1,-1,10,2,41,10
39,1,25,1,-1,11,3,46,13
43,1,54,1,-1,13,2,51,10
43,1,49,1,-1,10,2,40,8
40,3,64,2,-1,10,2,40,8
43,1,40,1,-1,1,10,2,22
45,1,33,1,-1,10,2,42,10
42,1,38,1,-1,9,2,36,9
39,1,40,1,-1,5,4,22,16
39,6,22,1,-1,8,5,32,17
39,1,25,1,-1,3,1,4,1
46,1,42,1,-1,9,2,36,7
46,1,44,1,-1,9,2,36,7
42,1,75,1,-1,5,4,22,16
42,3,61,1,-1,10,2,41,10
40,5,53,1,-1,10,3,42,11
44,9,27,1,-1,11,1,44,1
41,1,39,1,-1,9,8,36,20
43,1,39,1,-1,10,2,40,8
39,1,57,1,-1,3,10,4,22
40,1,24,1,-1,9,2,36,9
39,1,40,1,-1,6,10,23,22
41,1,35,1,-1,10,5,42,17
39,1,33,1,-1,3,7,4,19
41,7,55,1,-1,10,1,41,1
40,1,56,1,-1,2,7,3,19
40,1,80,1,-1,10,8,40,20
41,2,39,1,-1,10,3,41,11
39,2,20,4,35,9,10,38,22
40,2,19,1,-1,5,4,22,16
37,2,18,1,-1,5,10,22,22
40,2,46,1,-1,6,1,23,1
41,1,50,1,-1,6,7,24,19
40,1,49,1,-1,8,4,33,16
39,1,22,1,-1,12,5,47,17
43,1,59,1,-1,6,5,24,17
39,1,50,1,-1,5,4,22,16
42,1,26,1,-1,12,2,49,10
39,2,47,4,30,13,3,51,12
39,1,62,1,-1,4,9,17,21
40,1,61,1,-1,13,5,51,17
44,1,62,1,-1,8,1,32,2
44,1,60,1,-1,8,4,33,16
44,4,36,1,-1,9,2,36,3
42,4,38,1,-1,6,10,23,22
35,4,46,1,-1,12,3,48,11
43,2,51,4,48,10,1,40,1
43,1,49,1,-1,11,1,44,1
43,1,30,1,-1,11,3,46,13
43,1,33,1,-1,11,1,46,1
44,4,56,1,-1,9,1,38,2
44,1,65,1,-1,7,2,29,3
44,4,53,1,-1,9,2,36,3
44,4,56,1,-1,4,2,8,4
43,1,33,2,-1,9,2,36,4
43,4,55,1,-1,9,1,36,1
43,4,26,1,-1,9,2,36,3
44,7,49,1,-1,13,1,51,1
43,7,37,1,-1,10,1,43,2
46,1,41,1,-1,10,2,42,10
45,1,41,1,-1,10,2,42,10
37,2,58,1,-1,9,3,38,14
40,2,23,1,-1,12,9,47,21
34,1,68,1,-1,3,7,4,19
39,1,46,1,-1,3,8,4,20
40,1,29,1,-1,10,5,40,17
40,4,52,1,-1,3,7,4,19
39,4,47,1,-1,10,1,40,2
40,4,23,1,-1,5,5,22,17
40,4,20,1,-1,10,2,40,8
40,1,57,1,-1,10,1,43,1
44,1,28,1,-1,8,2,33,3
43,1,30,4,25,7,2,27,9
39,1,20,1,-1,11,3,46,13
43,7,52,1,-1,10,2,40,8
43,7,25,1,-1,11,3,44,12
40,1,54,1,-1,10,2,40,8
43,1,45,2,-1,9,1,36,2
43,1,30,1,-1,9,1,37,2
43,1,33,1,-1,5,4,22,16
44,1,27,1,-1,11,2,44,9
44,1,28,1,-1,11,2,44,9
46,4,50,1,-1,9,1,36,1
41,4,58,2,-1,4,9,10,21
39,4,42,1,-1,5,10,22,22
40,1,61,1,-1,10,2,42,10
39,1,24,1,-1,5,4,22,16
43,1,25,1,-1,11,3,44,15
40,1,62,2,-1,10,5,40,17
43,1,31,1,-1,10,1,43,1
43,1,27,1,-1,10,2,40,8
43,1,50,4,22,11,3,46,13
40,1,20,1,-1,11,5,44,17
38,1,45,1,-1,7,3,26,14
38,1,49,1,-1,5,10,22,22
42,1,23,1,-1,10,2,42,8
44,1,60,1,-1,13,1,51,1
39,1,28,1,-1,8,5,34,17
38,1,31,1,-1,5,4,22,16
40,1,71,1,-1,3,1,4,1
43,1,56,1,-1,10,2,40,8
42,1,25,1,-1,9,2,36,7
39,1,33,1,-1,6,1,23,1
39,1,51,1,-1,9,3,38,14
39,1,28,1,-1,9,1,36,1
37,1,54,1,-1,9,3,38,14
44,1,34,1,-1,5,4,22,16
36,1,56,1,-1,11,3,46,13
36,1,60,1,-1,11,3,46,13
34,1,55,1,-1,5,3,22,11
33,1,57,1,-1,3,7,4,19
40,1,34,1,-1,12,8,47,20
45,4,64,1,-1,10,2,41,10
39,1,61,1,-1,3,5,4,17
42,1,63,1,-1,12,8,47,20
39,1,25,1,-1,11,3,46,13
39,1,29,1,-1,6,10,23,22
39,1,37,1,-1,6,10,23,22
40,1,19,1,-1,5,4,22,16
39,1,58,1,-1,13,10,51,22
39,1,50,1,-1,5,4,22,16
39,1,59,1,-1,11,3,46,13
40,1,78,1,-1,10,3,43,11
44,1,52,1,-1,3,1,4,1
43,4,53,1,-1,10,1,41,1
40,4,41,2,-1,5,5,22,17
39,4,40,1,-1,3,7,4,19
39,1,36,1,-1,10,3,40,14
44,1,43,1,-1,10,1,40,1
39,1,18,1,-1,11,3,46,13
43,1,41,1,-1,10,3,43,15
43,1,45,1,-1,10,2,40,8
41,8,56,1,-1,10,2,42,10
44,1,51,1,-1,10,5,41,17
40,1,55,1,-1,4,7,6,19
39,1,41,1,-1,9,1,38,1
43,1,42,1,-1,9,1,38,1
38,5,37,1,-1,6,10,23,22
39,5,33,1,-1,6,10,23,22
43,1,64,1,-1,9,2,36,5
40,1,58,1,-1,10,2,41,10
43,1,62,1,-1,11,3,44,12
40,1,51,1,-1,4,1,8,1
43,2,45,1,-1,10,2,40,8
43,4,46,1,-1,4,1,14,1
42,2,40,1,-1,5,4,22,16
43,2,52,4,26,10,2,42,10
39,2,42,1,-1,6,5,24,17
39,2,40,1,-1,6,5,24,17
43,2,56,1,-1,6,1,23,1
43,4,56,1,-1,6,10,23,22
43,4,52,1,-1,9,5,39,17
43,4,48,1,-1,9,1,39,1
40,1,23,1,-1,10,2,43,10
40,1,61,1,-1,7,1,29,1
40,1,35,1,-1,10,2,42,6
33,1,51,1,-1,1,6,1,18
40,1,36,1,-1,10,2,42,10
39,1,64,1,-1,9,10,39,22
40,1,34,1,-1,9,3,38,13
39,1,37,1,-1,6,8,23,20
34,1,60,1,-1,11,3,45,14
40,7,72,1,-1,11,3,45,14
39,1,36,1,-1,11,3,46,13
32,1,38,1,-1,3,7,4,19
37,1,50,1,-1,3,7,4,19
36,1,45,1,-1,9,3,38,14
39,1,24,1,-1,3,7,4,19
43,1,25,1,-1,9,1,36,1
42,2,29,1,-1,12,10,47,22
43,2,32,1,-1,6,10,23,22
34,1,42,1,-1,10,3,43,11
39,1,63,1,-1,11,3,46,13
41,1,41,1,-1,13,1,51,2
39,1,50,1,-1,13,3,51,12
39,1,50,1,-1,13,3,51,12
44,1,39,1,-1,10,2,42,10
43,1,41,1,-1,11,5,45,17
39,1,46,1,-1,7,2,29,3
39,1,42,1,-1,10,3,42,11
46,1,69,1,-1,10,2,43,10
43,1,48,1,-1,5,1,22,1
44,1,59,1,-1,8,1,32,2
41,1,23,1,-1,5,4,22,16
40,1,21,1,-1,5,10,22,22
46,1,35,1,-1,10,2,42,10
44,1,34,1,-1,10,2,43,6
39,1,63,1,-1,1,5,1,17
39,1,63,1,-1,1,1,1,1
40,1,24,1,-1,5,5,22,17
39,1,31,1,-1,3,1,4,1
39,1,77,1,-1,6,10,23,22
41,1,28,1,-1,10,3,41,11
42,1,24,1,-1,6,7,24,19
42,1,32,1,-1,10,2,40,6
40,1,46,1,-1,6,10,23,22
40,1,54,1,-1,5,4,22,16
43,1,24,1,-1,11,1,46,1
43,1,24,1,-1,11,5,44,17
39,5,48,1,-1,4,5,15,17
43,9,45,1,-1,5,2,22,9
39,9,48,7,-1,5,3,21,11
40,4,59,2,-1,10,3,42,11
41,4,65,2,-1,10,2,42,10
40,4,21,2,-1,10,2,40,5
40,11,22,1,-1,6,10,23,22
42,4,42,1,-1,13,5,51,17
43,4,66,1,-1,3,7,4,19
43,4,66,1,-1,11,3,45,14
39,4,51,1,-1,11,3,45,14
43,4,36,1,-1,9,1,36,1
45,4,30,1,-1,10,2,42,10
44,4,28,1,-1,3,1,4,2
42,1,65,1,-1,13,5,51,17
44,8,37,1,-1,13,2,51,6
41,5,32,1,-1,4,9,10,21
46,4,34,1,-1,10,2,40,8
43,1,46,1,-1,13,3,51,12
44,1,45,1,-1,10,1,42,1
44,4,16,3,2,10,5,41,17
43,1,65,1,-1,5,4,22,16
40,1,36,1,-1,5,4,22,16
41,1,44,1,-1,10,3,40,11
40,1,49,1,-1,13,3,51,12
37,1,18,1,-1,11,3,46,13
36,1,16,1,-1,11,3,46,13
43,1,28,1,-1,4,4,15,16
42,1,27,3,9,10,2,41,10
39,1,48,1,-1,6,10,23,22
40,1,31,1,-1,8,2,33,7
39,1,33,1,-1,5,4,22,16
39,1,53,1,-1,4,8,14,20
39,1,52,1,-1,4,2,14,8
38,1,34,1,-1,4,8,14,20
43,1,57,1,-1,10,2,40,8
40,1,42,1,-1,9,1,36,1
39,1,34,1,-1,5,4,21,16
39,1,31,1,-1,4,2,14,8
41,1,68,1,-1,9,5,38,17
39,1,65,1,-1,9,1,38,1
39,1,46,1,-1,3,7,4,19
43,1,25,1,-1,13,3,51,12
39,1,40,1,-1,11,3,46,13
39,1,39,1,-1,9,3,38,14
42,1,49,1,-1,12,3,50,14
40,1,44,1,-1,12,8,47,20
35,1,38,1,-1,5,4,22,16
39,2,60,1,-1,10,3,40,12
41,1,47,1,-1,4,9,13,21
40,1,55,1,-1,12,3,50,14
42,1,31,1,-1,4,1,8,1
44,1,48,1,-1,10,2,40,8
44,1,49,1,-1,10,2,40,8
40,1,21,1,-1,11,1,44,2
40,1,19,1,-1,10,3,40,14
37,1,17,1,-1,11,10,44,22
39,1,62,1,-1,5,10,22,22
43,1,41,1,-1,10,2,40,8
36,1,15,1,-1,9,5,36,17
36,1,15,1,-1,9,5,36,17
43,1,39,1,-1,8,4,32,16
43,2,34,1,-1,5,4,21,16
43,1,50,1,-1,9,2,36,4
43,1,49,1,-1,10,2,41,8
42,1,21,1,-1,1,6,1,18
44,1,54,1,-1,10,2,40,8
42,1,58,1,-1,10,5,42,17
40,4,54,2,-1,6,10,23,22
43,2,61,1,-1,5,1,22,2
43,4,34,1,-1,6,10,23,22
44,1,60,1,-1,10,2,40,10
43,1,59,1,-1,10,1,40,1
39,1,24,1,-1,1,10,1,22
43,1,24,1,-1,10,2,41,10
42,1,74,1,-1,9,1,36,2
44,1,48,1,-1,10,2,40,8
39,1,43,1,-1,1,6,1,18
43,1,49,1,-1,10,3,41,11
39,1,47,1,-1,3,7,4,19
40,1,21,1,-1,10,3,43,11
40,1,50,1,-1,3,1,4,2
43,1,50,1,-1,10,2,40,8
43,1,30,1,-1,12,2,49,6
43,1,28,1,-1,8,5,32,17
40,1,58,4,22,10,1,42,2
46,1,27,1,-1,13,2,51,7
39,1,26,1,-1,5,4,22,16
37,1,30,1,-1,9,9,39,21
41,1,48,1,-1,13,8,51,20
37,1,17,1,-1,11,3,44,12
41,1,30,1,-1,3,1,4,1
43,1,29,1,-1,5,4,22,16
40,1,29,1,-1,5,4,22,16
46,1,55,1,-1,10,2,40,8
45,4,54,1,-1,10,2,42,10
45,1,53,1,-1,10,2,42,10
44,2,59,1,-1,9,1,36,2
39,1,62,1,-1,4,9,20,21
40,1,60,1,-1,4,9,10,21
40,1,63,1,-1,8,4,34,16
44,1,44,1,-1,10,2,41,10
40,1,18,1,-1,12,3,48,15
42,1,47,1,-1,13,1,51,1
42,1,48,1,-1,4,7,14,19
43,1,28,1,-1,4,8,10,20
38,2,24,1,-1,4,10,14,22
39,2,20,1,-1,4,9,10,21
43,1,33,1,-1,13,3,51,12
41,1,62,2,-1,3,1,4,1
36,3,38,1,-1,11,5,44,17
41,1,57,1,-1,5,4,21,16
40,1,44,1,-1,8,2,34,6
39,1,62,1,-1,10,3,43,11
39,4,24,1,-1,11,3,44,15
46,1,31,1,-1,10,2,42,10
44,1,32,1,-1,10,2,42,10
46,1,60,1,-1,5,6,22,18
43,1,65,1,-1,4,4,17,16
43,1,62,1,-1,4,4,17,16
43,1,57,1,-1,4,9,17,21
39,1,55,1,-1,4,9,17,21
38,1,27,1,-1,5,5,22,17
44,2,41,1,-1,13,2,51,7
44,2,42,1,-1,10,2,42,10
40,2,17,1,-1,10,3,41,11
43,1,26,1,-1,3,1,4,2
43,1,28,4,6,8,1,32,2
39,1,28,1,-1,10,2,40,8
40,1,25,1,-1,3,7,4,19
43,1,42,1,-1,13,2,51,3
39,1,45,1,-1,6,10,23,22
39,1,19,1,-1,6,10,23,22
42,1,28,1,-1,10,2,41,10
41,1,29,1,-1,3,7,4,19
44,1,38,1,-1,8,1,32,1
44,1,38,1,-1,10,2,41,10
44,1,46,1,-1,5,10,22,22
39,1,33,1,-1,5,5,22,17
40,2,26,1,-1,11,3,45,14
44,1,31,1,-1,3,8,4,20
43,2,70,1,-1,8,4,33,16
43,2,30,1,-1,13,2,51,10
39,1,68,1,-1,10,3,43,15
37,1,71,1,-1,5,4,22,16
44,1,33,1,-1,10,2,40,8
39,1,29,1,-1,9,3,38,14
39,1,31,1,-1,5,4,21,16
40,1,32,1,-1,10,2,41,10
40,1,58,1,-1,3,7,4,19
39,1,34,1,-1,1,3,2,12
43,1,31,4,4,1,2,2,5
43,1,54,1,-1,10,5,42,17
40,1,52,1,-1,5,4,22,16
39,1,29,1,-1,5,10,22,22
43,1,60,1,-1,3,1,4,1
40,1,30,1,-1,3,1,4,1
39,1,45,1,-1,5,3,22,14
39,1,44,2,-1,11,3,46,13
36,1,58,1,-1,4,10,9,22
36,1,62,1,-1,4,9,8,21
40,2,58,1,-1,8,5,32,17
44,1,33,1,-1,10,2,40,8
40,1,61,1,-1,8,1,32,2
40,1,62,1,-1,5,1,22,1
44,1,42,1,-1,6,1,23,1
39,1,69,1,-1,10,1,41,1
39,1,48,1,-1,3,10,4,22
43,1,33,1,-1,10,2,42,10
43,1,30,1,-1,10,2,40,8
39,1,34,1,-1,5,4,22,16
39,1,39,1,-1,8,5,32,17
40,1,23,1,-1,11,3,46,13
32,1,68,4,48,3,7,4,19
32,1,42,1,-1,3,7,4,19
39,1,40,1,-1,8,5,32,17
39,1,35,1,-1,5,10,22,22
39,1,31,1,-1,5,4,22,16
39,1,38,1,-1,11,5,44,17
39,1,37,1,-1,5,4,22,16
39,1,27,1,-1,3,7,4,19
36,1,31,1,-1,3,9,4,21
39,1,28,1,-1,9,10,38,22
39,1,21,1,-1,10,3,42,11
39,3,54,1,-1,11,8,44,20
42,3,54,1,-1,11,3,44,15
42,3,25,1,-1,11,3,44,12
43,1,45,1,-1,3,7,4,19
39,1,44,1,-1,3,7,4,19
35,1,22,1,-1,11,3,46,13
44,1,34,1,-1,3,1,4,1
44,1,27,1,-1,11,3,46,13
39,1,40,1,-1,11,3,46,13
35,1,19,1,-1,11,3,46,13
40,3,45,4,1,8,4,33,16
39,3,77,1,-1,9,3,38,14
44,1,29,1,-1,9,1,36,1
43,1,36,1,-1,10,2,40,9
44,1,42,1,-1,10,1,40,2
43,1,42,1,-1,9,1,36,2
40,1,20,2,-1,10,5,40,17
39,1,44,1,-1,9,5,36,17
39,1,39,1,-1,3,7,4,19
46,4,35,1,-1,10,2,41,10
33,1,25,1,-1,1,6,1,18
35,1,26,1,-1,1,6,1,18
40,1,33,1,-1,8,1,32,2
39,1,27,1,-1,13,3,51,12
39,1,22,1,-1,3,7,4,19
40,1,36,1,-1,6,10,23,22
32,1,30,3,52,4,9,14,21
40,1,34,1,-1,9,3,38,14
40,7,36,4,16,10,2,40,3
42,1,23,1,-1,5,4,22,16
44,1,66,1,-1,12,2,49,6
42,1,42,1,-1,4,1,7,1
43,1,36,1,-1,13,2,51,9
40,1,21,1,-1,13,3,51,12
41,1,55,1,-1,1,1,1,1
43,1,51,1,-1,1,6,1,18
39,1,33,1,-1,2,8,3,20
41,1,47,1,-1,11,1,46,1
43,1,45,1,-1,10,2,42,10
39,1,32,1,-1,2,7,3,19
40,1,29,1,-1,3,7,4,19
39,1,47,1,-1,13,5,51,17
43,1,52,1,-1,9,3,38,14
43,1,22,1,-1,5,10,22,22
39,1,25,2,-1,6,8,24,20
40,1,30,1,-1,2,8,3,20
39,1,28,1,-1,6,1,24,1
41,7,45,1,-1,9,2,36,3
39,1,38,1,-1,11,3,46,13
36,1,25,1,-1,9,3,38,14
40,1,41,1,-1,9,10,39,22
39,1,47,1,-1,5,10,22,22
39,1,48,1,-1,5,4,22,16
37,1,17,1,-1,11,3,46,13
45,4,27,1,-1,10,2,41,10
43,1,44,1,-1,5,5,22,17
44,1,42,1,-1,10,2,40,8
39,3,44,1,-1,10,3,41,12
42,1,28,3,3,10,2,40,8
43,4,47,1,-1,5,2,22,3
43,4,45,1,-1,8,1,33,2
37,4,17,1,-1,11,3,46,13
39,1,59,1,-1,1,10,2,22
39,1,37,1,-1,6,10,23,22
43,1,31,1,-1,12,2,49,6
42,1,29,1,-1,12,2,49,6
43,1,50,1,-1,5,3,22,14
42,1,50,1,-1,10,2,40,8
41,1,61,1,-1,2,8,3,20
43,1,26,1,-1,12,3,48,15
43,1,26,1,-1,10,3,42,11
40,1,33,1,-1,5,5,22,17
43,1,41,1,-1,11,2,44,8
39,1,32,1,-1,4,9,11,21
43,1,45,1,-1,5,4,22,16
39,1,49,1,-1,6,5,23,17
39,1,23,1,-1,11,7,44,19
39,1,30,1,-1,3,9,4,21
42,1,55,1,-1,9,4,38,16
39,1,30,1,-1,4,4,19,16
39,1,24,1,-1,10,3,43,11
44,1,41,1,-1,10,1,40,1
37,1,18,1,-1,11,3,46,13
43,1,46,4,8,9,2,36,9
39,4,19,1,-1,5,5,22,17
43,1,66,1,-1,9,2,36,4
43,1,64,1,-1,10,5,41,17
43,1,25,1,-1,10,2,40,8
43,1,39,1,-1,1,1,1,1
43,1,40,1,-1,1,1,1,1
39,1,40,1,-1,3,7,4,19
39,1,22,1,-1,3,7,4,19
44,1,43,1,-1,10,2,42,10
46,1,54,1,-1,13,2,51,6
39,1,42,4,7,6,5,23,17
41,1,26,1,-1,10,3,42,11
39,1,28,1,-1,4,1,5,1
39,1,35,2,-1,3,9,4,21
41,1,47,1,-1,3,7,4,19
41,1,50,1,-1,10,5,41,17
39,7,26,4,12,7,5,29,17
39,2,49,2,-1,10,3,41,11
40,1,21,1,-1,11,3,44,12
39,1,54,1,-1,3,7,4,19
38,1,18,1,-1,11,3,46,13
42,1,53,1,-1,3,8,4,20
37,1,37,1,-1,3,7,4,19
41,1,27,1,-1,5,4,22,16
44,1,33,2,-1,13,1,51,2
40,1,20,1,-1,9,1,36,1
39,4,20,1,-1,8,4,34,16
38,1,39,4,26,5,10,22,22
39,2,25,1,-1,6,10,23,22
41,2,25,1,-1,5,4,22,16
43,1,38,1,-1,8,1,33,2
44,1,32,1,-1,13,1,51,2
39,1,55,1,-1,2,7,3,19
35,1,64,1,-1,3,7,4,19
39,1,22,1,-1,3,7,4,19
39,1,29,1,-1,4,9,20,21
34,1,63,1,-1,11,3,46,13
34,1,57,1,-1,3,7,4,19
37,1,31,1,-1,11,3,46,13
46,1,33,1,-1,10,2,43,6
40,1,53,1,-1,8,1,32,1
40,1,50,1,-1,10,2,40,3
43,1,62,1,-1,10,2,40,8
40,1,71,1,-1,3,1,4,1
42,1,70,1,-1,3,5,4,17
43,1,41,1,-1,10,2,40,8
39,1,20,1,-1,5,4,22,16
44,4,76,1,-1,2,1,3,1
43,4,41,1,-1,8,1,32,1
39,1,31,1,-1,6,8,24,20
42,1,31,1,-1,10,2,40,8
41,1,36,1,-1,10,2,43,8
33,1,38,1,-1,3,7,4,19
39,1,25,1,-1,3,7,4,19
33,1,30,1,-1,3,7,4,19
33,1,33,1,-1,5,3,22,13
44,2,39,2,-1,10,2,40,6
43,2,37,1,-1,5,1,21,2
39,1,28,1,-1,12,10,47,22
35,1,44,1,-1,3,1,4,1
35,1,41,1,-1,3,7,4,19
40,2,40,1,-1,6,5,23,17
43,1,59,1,-1,5,5,21,17
43,1,40,1,-1,12,3,48,15
39,1,28,1,-1,9,3,36,12
39,1,28,1,-1,9,3,38,12
43,1,41,1,-1,5,4,22,16
43,4,46,1,-1,8,1,34,1
39,1,60,1,-1,5,1,21,1
39,1,60,1,-1,10,3,42,15
44,1,34,1,-1,9,5,36,17
39,1,65,1,-1,9,2,36,7
39,1,62,1,-1,6,1,23,1
43,1,56,1,-1,5,4,21,16
44,1,54,1,-1,9,1,36,1
43,1,32,4,12,8,1,33,2
40,1,49,1,-1,4,2,8,4
34,1,69,1,-1,9,5,38,17
39,1,18,1,-1,10,2,43,8
41,2,53,1,-1,10,2,42,10
39,2,49,1,-1,4,9,14,21
39,1,22,1,-1,9,7,38,19
40,1,57,1,-1,12,5,49,17
40,1,57,1,-1,3,7,4,19
39,1,29,1,-1,5,3,22,13
39,1,35,1,-1,2,10,3,22
43,1,61,1,-1,6,8,23,20
44,1,35,1,-1,5,4,22,16
39,1,35,1,-1,9,5,36,17
44,1,52,1,-1,8,2,33,4
42,1,52,1,-1,5,2,22,8
44,4,36,1,-1,9,1,36,2
43,4,34,1,-1,8,4,34,16
39,1,38,1,-1,3,1,4,1
43,1,67,1,-1,10,2,40,8
43,1,66,1,-1,9,2,36,3
39,1,58,1,-1,5,10,22,22
43,1,58,1,-1,10,1,40,1
43,1,60,1,-1,4,10,7,22
42,1,56,1,-1,10,1,40,2
39,1,27,1,-1,12,8,47,20
39,1,21,4,61,5,4,22,16
39,1,43,4,2,9,3,38,14
39,1,45,1,-1,6,10,23,22
39,1,18,1,-1,11,4,46,16
40,1,21,1,-1,3,7,4,19
40,1,20,4,2,11,3,44,12
42,1,53,1,-1,13,5,51,17
44,1,44,1,-1,10,2,40,8
40,1,21,1,-1,10,4,42,16
39,1,21,1,-1,10,4,42,16
35,1,15,1,-1,10,2,40,8
43,1,55,1,-1,7,2,26,9
43,1,59,1,-1,13,2,51,3
43,1,30,1,-1,7,2,26,9
39,1,27,1,-1,12,8,47,20
39,1,23,1,-1,9,3,38,14
42,1,20,1,-1,11,3,46,13
44,1,32,2,-1,10,2,40,10
44,1,31,2,-1,10,2,40,10
43,1,34,1,-1,9,4,36,16
43,1,43,1,-1,5,1,21,1
43,1,44,1,-1,10,2,40,8
42,2,20,1,-1,11,3,46,13
40,2,17,1,-1,11,3,46,13
40,2,48,1,-1,6,5,23,17
39,1,45,1,-1,3,1,4,2
42,1,58,1,-1,3,1,4,1
40,1,60,1,-1,3,1,4,1
40,1,54,1,-1,3,5,4,17
40,1,64,1,-1,12,2,49,6
43,1,74,1,-1,3,7,4,19
43,1,73,1,-1,9,3,38,14
44,4,34,1,-1,5,2,22,3
44,4,32,1,-1,10,2,42,10
39,1,66,1,-1,3,1,4,1
43,4,37,1,-1,5,4,22,16
43,4,43,1,-1,8,4,33,16
39,4,46,1,-1,8,10,33,22
40,1,47,1,-1,3,7,4,19
43,1,43,1,-1,9,9,36,21
42,4,35,1,-1,6,5,23,17
39,4,35,1,-1,12,3,48,15
39,1,66,1,-1,10,2,43,6
34,1,66,1,-1,10,3,42,11
39,1,62,1,-1,12,3,50,14
40,1,49,1,-1,7,5,29,17
39,1,55,1,-1,12,9,47,21
42,1,22,4,4,11,3,46,13
39,1,19,1,-1,11,3,46,13
39,1,43,1,-1,3,7,4,19
34,1,44,1,-1,3,7,4,19
39,1,19,1,-1,9,3,38,12
40,2,65,1,-1,10,2,41,10
41,1,30,1,-1,9,2,36,9
39,1,60,1,-1,8,1,33,2
43,2,57,1,-1,7,5,29,17
37,1,78,1,-1,11,3,46,13
36,1,75,1,-1,9,3,38,14
43,4,35,1,-1,10,2,41,10
43,4,64,1,-1,5,4,22,16
43,4,61,1,-1,5,4,22,16
43,4,39,1,-1,6,2,24,4
39,1,56,1,-1,10,10,41,22
43,1,58,1,-1,6,2,23,3
37,1,17,1,-1,11,3,46,13
40,1,29,1,-1,4,9,12,21
41,1,62,1,-1,5,8,22,20
39,1,62,1,-1,4,10,14,22
40,1,21,1,-1,10,3,41,11
39,1,22,1,-1,3,7,4,19
43,1,42,1,-1,10,2,40,5
41,23,71,1,-1,4,1,13,2
39,1,45,1,-1,9,3,38,14
35,1,16,1,-1,11,3,46,13
40,1,43,1,-1,10,2,40,8
39,1,40,1,-1,3,7,4,19
40,1,43,7,-1,8,1,34,1
41,1,39,1,-1,6,1,23,1
36,1,16,1,-1,11,4,46,16
43,1,28,1,-1,10,2,40,8
43,1,28,1,-1,8,1,32,2
41,1,60,1,-1,4,1,17,1
43,1,40,1,-1,10,2,42,10
46,1,41,2,-1,5,2,22,10
44,4,32,1,-1,10,2,40,8
43,1,40,1,-1,10,2,42,6
41,1,62,1,-1,10,3,41,11
41,1,71,1,-1,1,1,1,1
43,1,66,1,-1,1,1,1,1
