pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
2,40,1,32,1,-1,10,3,42,11
2,39,3,68,1,-1,10,3,43,11
2,46,1,48,1,-1,10,2,40,8
1,44,1,47,1,-1,10,2,40,8
1,43,1,53,1,-1,11,3,44,15
2,42,1,55,1,-1,5,4,22,16
2,43,1,28,1,-1,9,5,36,17
2,44,1,43,1,-1,10,2,42,10
1,46,1,35,1,-1,4,2,8,4
2,40,4,34,1,-1,10,3,42,11
1,42,1,37,1,-1,10,2,41,10
1,42,1,37,1,-1,11,3,46,13
1,42,1,36,1,-1,10,2,41,10
2,40,1,50,1,-1,8,5,32,17
2,43,1,48,1,-1,10,1,42,1
1,39,1,41,1,-1,10,3,42,14
2,43,1,57,2,-1,4,1,13,2
2,42,4,35,1,-1,10,3,42,11
1,43,1,35,1,-1,4,2,8,4
1,43,1,61,1,-1,10,2,42,10
1,39,1,64,1,-1,1,1,1,1
2,43,1,64,1,-1,5,5,22,17
1,43,1,43,1,-1,5,1,22,1
2,43,1,42,1,-1,10,2,40,8
1,39,1,33,1,-1,5,4,21,16
1,43,1,60,1,-1,8,4,33,16
2,43,1,58,1,-1,8,5,33,17
2,40,1,28,1,-1,10,5,42,17
2,39,1,19,1,-1,5,4,22,16
1,39,3,22,1,-1,11,3,44,13
2,39,1,49,1,-1,8,3,34,14
1,40,1,48,1,-1,6,10,23,22
1,42,1,59,1,-1,1,1,1,1
1,43,1,55,1,-1,1,1,1,1
2,43,1,55,1,-1,10,2,40,8
1,43,1,37,1,-1,1,1,1,1
2,43,1,37,1,-1,10,2,40,8
1,41,1,45,1,-1,3,1,4,1
2,41,1,43,1,-1,10,2,41,5
1,43,1,49,1,-1,8,4,33,16
2,43,1,49,1,-1,5,1,21,2
1,43,1,25,1,-1,5,2,22,9
1,39,1,21,1,-1,4,9,17,21
2,39,3,19,1,-1,10,2,43,8
2,41,1,36,1,-1,8,4,33,16
2,41,1,29,1,-1,9,2,36,10
1,42,1,37,1,-1,5,4,22,16
1,43,1,46,1,-1,7,2,25,9
2,43,1,44,1,-1,8,1,34,1
1,43,1,33,1,-1,9,1,36,2
2,39,1,29,1,-1,1,3,1,15
1,40,1,41,1,-1,3,7,4,19
1,46,1,60,1,-1,10,2,40,8
2,44,1,61,1,-1,10,2,40,8
1,43,1,27,1,-1,10,2,40,8
1,43,1,25,2,-1,5,5,22,17
1,39,1,29,1,-1,3,7,4,19
1,43,1,35,1,-1,4,9,6,21
1,44,1,63,1,-1,10,1,41,1
1,43,1,54,1,-1,1,1,1,1
2,43,1,51,1,-1,10,3,42,11
1,42,1,38,1,-1,7,2,29,3
1,42,1,44,1,-1,6,10,23,22
1,43,1,23,1,-1,9,1,36,2
2,43,1,23,1,-1,10,2,40,8
2,42,1,33,7,-1,10,3,43,15
1,40,1,54,1,-1,8,1,32,2
1,40,2,38,1,-1,6,10,23,22
2,35,2,62,1,-1,11,2,46,10
1,40,1,32,1,-1,5,5,22,17
2,39,1,29,1,-1,13,2,51,5
1,40,1,28,1,-1,8,5,33,17
2,43,1,27,4,2,10,2,40,8
2,42,1,24,1,-1,13,3,51,11
1,40,1,35,1,-1,13,3,51,12
1,41,1,26,1,-1,5,4,22,16
1,40,1,25,4,2,5,10,21,22
2,43,1,24,1,-1,13,5,51,17
1,43,1,52,1,-1,7,1,29,2
2,43,1,49,1,-1,10,2,40,9
1,43,1,48,1,-1,10,2,40,8
2,43,1,51,1,-1,10,2,40,8
1,42,1,32,1,-1,13,1,51,2
2,39,1,31,1,-1,8,4,34,16
2,44,2,46,1,-1,10,2,40,8
1,44,2,47,1,-1,10,5,42,17
2,40,2,20,1,-1,11,3,46,13
2,43,1,60,1,-1,5,5,22,17
1,40,1,24,1,-1,5,4,22,16
1,40,1,29,2,-1,4,9,16,21
1,39,1,45,1,-1,6,10,23,22
1,40,1,32,1,-1,12,10,47,22
2,39,1,20,1,-1,12,10,47,22
1,44,1,70,1,-1,9,2,36,6
1,39,1,60,1,-1,5,4,22,16
2,39,1,54,1,-1,5,4,22,16
2,39,1,33,1,-1,5,4,21,16
2,43,2,33,2,-1,10,2,41,10
1,40,1,25,1,-1,4,9,6,21
2,40,1,30,1,-1,8,5,32,17
2,44,1,50,1,-1,10,2,41,10
1,42,1,51,1,-1,4,1,17,1
1,39,1,54,1,-1,3,7,4,19
2,39,1,45,1,-1,11,3,46,13
2,39,1,29,1,-1,5,4,22,16
1,39,1,28,1,-1,3,8,4,20
2,39,1,23,1,-1,10,2,40,8
1,43,1,42,1,-1,6,10,23,22
2,46,1,37,1,-1,10,2,40,5
1,44,1,45,1,-1,9,5,36,17
1,41,1,23,1,-1,3,9,4,21
2,39,1,22,7,-1,11,3,46,13
1,43,1,42,1,-1,3,8,4,20
1,41,1,61,2,-1,9,8,38,20
1,40,1,85,1,-1,12,1,47,1
2,43,1,80,1,-1,9,1,38,1
1,43,1,38,1,-1,11,1,46,1
2,39,1,39,1,-1,8,1,32,1
2,43,1,51,1,-1,9,2,36,3
1,39,1,38,1,-1,12,3,48,15
2,39,1,38,1,-1,5,5,22,17
1,43,1,43,1,-1,8,2,33,3
2,43,1,38,1,-1,10,3,42,11
1,44,4,44,1,-1,5,1,21,1
2,43,1,72,1,-1,12,5,48,17
1,40,14,34,1,-1,5,4,22,16
2,43,1,56,1,-1,8,2,33,3
2,40,1,36,1,-1,9,5,36,17
1,42,4,21,1,-1,11,3,46,13
1,44,4,28,1,-1,8,2,33,3
2,43,1,71,1,-1,10,2,40,8
1,33,1,39,1,-1,3,7,4,19
2,33,1,35,1,-1,4,9,8,21
2,41,1,43,1,-1,10,2,42,10
2,40,1,25,1,-1,10,2,41,10
1,39,2,37,1,-1,3,9,4,21
1,44,1,28,1,-1,9,1,36,2
2,34,1,56,1,-1,9,9,36,21
2,39,1,34,1,-1,10,3,42,14
1,43,2,55,1,-1,8,2,32,3
2,44,1,58,1,-1,7,2,27,9
1,43,1,25,1,-1,8,2,32,3
1,43,1,78,1,-1,4,1,19,1
2,40,1,76,1,-1,4,5,19,17
2,44,1,75,1,-1,8,4,33,16
1,39,1,58,1,-1,3,7,4,19
1,43,1,32,1,-1,3,7,4,19
2,39,1,32,1,-1,10,3,42,11
1,43,1,43,1,-1,8,4,34,16
2,39,2,46,2,-1,10,3,42,11
1,43,1,39,1,-1,8,1,34,1
1,40,1,56,1,-1,6,5,23,17
2,39,1,24,1,-1,4,3,10,15
2,39,1,27,1,-1,1,6,1,18
2,39,1,45,1,-1,10,3,42,13
1,40,1,28,1,-1,5,5,22,17
1,43,1,24,1,-1,2,1,3,1
2,40,1,21,1,-1,5,4,22,16
2,39,1,43,1,-1,9,4,39,16
2,44,1,66,1,-1,8,2,32,3
2,43,1,67,1,-1,9,5,36,17
1,40,1,56,1,-1,6,10,23,22
1,44,4,51,1,-1,9,1,36,1
2,44,4,45,1,-1,8,1,32,1
1,43,1,24,1,-1,6,1,23,1
1,44,1,28,1,-1,6,2,23,8
2,42,1,28,1,-1,10,2,40,8
1,39,1,39,1,-1,2,10,3,22
2,40,1,35,1,-1,13,5,51,17
1,43,1,27,1,-1,10,2,42,10
2,40,1,43,4,16,5,10,22,22
1,43,3,62,1,-1,6,1,24,1
1,39,3,29,4,4,4,7,13,19
2,43,1,29,1,-1,9,3,38,11
2,42,1,30,1,-1,4,4,13,16
1,40,2,46,1,-1,13,9,51,21
2,44,1,45,1,-1,10,1,40,1
1,45,1,42,1,-1,10,2,40,8
2,42,1,25,1,-1,12,3,48,15
1,39,1,33,1,-1,5,10,21,22
1,39,1,44,2,-1,7,1,27,2
2,41,1,22,1,-1,11,3,46,13
1,40,1,59,1,-1,6,10,23,22
1,41,1,53,1,-1,6,1,23,2
1,38,1,41,1,-1,3,7,4,19
1,39,4,52,1,-1,11,3,46,13
2,39,4,40,1,-1,11,1,46,1
2,43,1,45,1,-1,9,1,36,2
1,40,1,45,1,-1,10,2,40,3
2,40,1,20,1,-1,12,3,50,15
1,44,1,45,1,-1,10,2,42,10
1,44,4,47,1,-1,9,2,36,7
1,44,1,40,1,-1,2,2,3,4
2,39,1,36,1,-1,11,1,46,1
2,44,1,34,1,-1,10,2,40,8
1,44,1,39,1,-1,8,1,33,2
1,43,1,53,1,-1,5,1,21,1
2,39,1,59,1,-1,6,5,23,17
1,39,1,52,1,-1,2,7,3,19
1,39,1,45,1,-1,6,10,23,22
2,39,1,69,1,-1,10,3,41,14
1,32,1,49,2,-1,12,3,50,14
2,35,1,29,1,-1,9,3,38,14
2,39,1,51,1,-1,5,4,22,16
1,36,1,45,1,-1,11,3,46,13
2,39,1,62,1,-1,8,2,34,7
2,43,1,32,1,-1,12,1,49,1
1,43,1,32,1,-1,1,1,1,1
1,41,1,43,1,-1,3,1,4,1
1,46,1,40,1,-1,12,2,49,6
1,43,1,42,1,-1,2,1,3,1
1,39,1,40,1,-1,6,10,23,22
1,44,1,52,1,-1,13,1,51,1
1,38,1,19,1,-1,10,5,43,17
2,35,1,42,1,-1,11,3,46,13
1,39,1,20,1,-1,5,4,22,16
1,34,1,28,1,-1,3,7,4,19
1,43,1,47,1,-1,7,4,26,16
2,38,1,31,1,-1,5,4,22,16
1,43,1,68,1,-1,3,7,4,19
2,39,2,49,1,-1,10,5,40,17
2,39,2,50,1,-1,8,3,35,14
2,39,2,19,1,-1,10,5,40,17
2,39,1,64,1,-1,10,10,40,22
1,42,1,68,1,-1,6,10,23,22
1,40,1,37,1,-1,7,1,26,1
1,39,1,68,1,-1,5,4,21,16
1,44,1,55,1,-1,10,2,40,8
1,33,1,20,1,-1,3,7,4,19
1,42,1,57,1,-1,2,2,3,4
2,42,1,56,1,-1,8,1,33,2
2,43,1,31,1,-1,8,4,34,16
2,40,1,50,1,-1,6,10,23,22
1,43,1,52,1,-1,9,2,36,7
2,38,8,29,1,-1,8,3,34,13
2,43,1,42,1,-1,8,1,32,2
1,43,1,44,1,-1,2,9,3,21
1,39,1,63,4,6,8,1,33,2
2,43,1,60,1,-1,8,1,32,2
1,40,1,59,1,-1,9,3,38,14
1,40,2,58,1,-1,3,7,4,19
1,40,2,19,1,-1,11,4,46,16
2,43,2,23,1,-1,10,2,41,10
1,39,1,70,6,-1,4,10,19,22
2,40,2,23,1,-1,5,4,22,16
1,43,2,63,1,-1,2,3,3,13
1,38,1,41,1,-1,3,7,4,19
1,43,2,63,1,-1,9,1,36,2
2,42,1,50,4,13,9,2,36,9
1,43,1,38,1,-1,4,1,7,2
2,43,1,38,1,-1,11,2,44,9
2,38,2,52,1,-1,6,10,23,22
2,43,1,61,1,-1,5,4,22,16
2,39,1,43,6,-1,9,3,38,14
1,43,1,37,1,-1,8,1,33,2
2,43,1,37,1,-1,12,2,49,6
1,44,1,29,2,-1,13,2,51,4
2,39,1,31,1,-1,11,3,46,13
2,39,1,55,1,-1,12,1,49,2
1,34,1,47,1,-1,12,4,47,16
1,40,1,45,1,-1,9,5,38,17
1,43,1,29,1,-1,10,2,40,8
1,39,1,40,1,-1,5,4,22,16
1,40,1,35,1,-1,3,7,4,19
2,40,1,60,5,-1,5,4,22,16
2,39,1,35,1,-1,4,10,19,22
1,40,1,39,2,-1,3,7,4,19
2,39,2,64,2,-1,10,5,42,17
2,40,2,33,1,-1,10,3,42,11
2,43,1,62,1,-1,10,2,40,8
1,39,1,55,1,-1,3,7,4,19
2,39,1,52,1,-1,4,9,20,21
1,43,1,48,1,-1,4,1,5,1
1,39,1,61,5,-1,3,7,4,19
1,43,8,25,1,-1,4,1,17,1
1,40,1,32,1,-1,8,1,32,2
2,43,1,28,1,-1,10,2,40,8
2,42,1,41,1,-1,12,3,48,15
1,42,1,46,1,-1,6,7,24,19
1,39,1,21,1,-1,10,3,43,15
2,36,1,16,1,-1,9,3,36,11
1,39,2,53,1,-1,12,10,47,22
2,39,2,40,1,-1,10,3,42,11
2,39,1,28,1,-1,5,5,21,17
1,37,1,31,1,-1,9,10,38,22
1,39,1,23,1,-1,11,1,46,1
1,39,1,20,1,-1,11,1,46,1
2,39,1,61,1,-1,13,3,51,12
2,41,1,54,1,-1,8,2,33,10
1,41,1,51,1,-1,3,7,4,19
1,40,1,40,1,-1,4,8,14,20
2,40,1,41,1,-1,9,5,36,17
2,40,1,18,1,-1,11,1,46,1
1,43,1,39,1,-1,8,4,33,16
2,43,1,38,1,-1,10,2,40,8
2,39,1,35,1,-1,12,3,50,14
1,39,1,48,1,-1,9,3,38,14
2,44,1,54,1,-1,10,2,40,8
1,39,1,22,1,-1,9,1,36,1
1,39,1,28,1,-1,5,8,22,20
2,41,1,33,1,-1,12,3,48,15
1,44,1,43,1,-1,10,1,40,1
2,44,1,36,1,-1,10,2,40,8
2,44,1,39,1,-1,10,2,40,8
1,43,1,65,1,-1,10,2,40,6
2,42,1,22,1,-1,10,2,40,8
1,40,2,50,1,-1,6,10,23,22
2,43,2,48,1,-1,10,2,40,8
2,42,1,67,1,-1,5,3,22,13
2,40,1,59,1,-1,6,10,23,22
2,41,1,40,1,-1,5,2,22,9
1,43,2,52,1,-1,12,2,49,6
2,43,6,53,1,-1,10,2,41,10
2,40,6,21,1,-1,6,10,23,22
1,35,6,15,1,-1,12,3,49,13
2,39,6,21,1,-1,8,5,32,17
1,40,2,62,1,-1,8,10,35,22
1,39,2,38,1,-1,8,10,35,22
2,39,1,32,1,-1,11,1,45,1
2,46,1,62,1,-1,9,2,36,7
2,43,1,52,1,-1,8,4,33,16
1,39,2,20,1,-1,5,4,22,16
2,39,2,26,1,-1,11,3,46,13
1,34,1,41,1,-1,3,7,4,19
2,40,1,38,1,-1,10,2,40,8
2,39,1,39,1,-1,10,3,40,14
1,34,1,48,3,2,3,7,4,19
2,35,1,30,1,-1,11,3,46,13
1,39,1,41,1,-1,9,10,36,22
1,37,1,17,1,-1,11,4,46,16
2,43,1,49,1,-1,10,2,40,8
1,45,1,51,1,-1,10,2,40,8
1,40,1,20,1,-1,9,5,38,17
1,33,1,58,1,-1,4,7,6,19
2,40,1,29,1,-1,10,2,40,8
1,40,1,23,1,-1,12,8,47,20
1,40,1,21,1,-1,4,7,6,19
1,38,1,47,1,-1,6,10,23,22
2,43,2,22,1,-1,10,2,42,10
2,43,2,23,1,-1,13,2,51,6
1,39,1,49,1,-1,7,5,29,17
2,39,1,49,1,-1,10,5,41,17
2,40,1,20,1,-1,11,3,46,13
2,46,1,62,1,-1,10,2,41,10
1,46,1,62,1,-1,7,1,25,1
2,43,4,25,1,-1,9,1,36,1
1,39,1,54,1,-1,6,4,23,16
2,39,1,53,1,-1,12,3,50,15
2,44,4,27,1,-1,9,2,36,3
1,39,1,45,1,-1,10,3,40,14
2,39,1,48,1,-1,10,3,40,14
1,39,1,44,1,-1,3,7,4,19
1,39,1,40,1,-1,3,7,4,19
1,39,1,40,1,-1,3,7,4,19
1,31,1,49,1,-1,3,7,4,19
1,31,1,35,4,30,3,7,4,19
2,42,1,42,1,-1,8,1,32,1
2,43,1,39,1,-1,10,2,40,8
1,43,1,38,1,-1,4,2,19,3
1,39,1,41,1,-1,3,7,4,19
2,43,1,70,1,-1,8,4,33,16
2,43,1,76,1,-1,5,4,22,16
2,43,1,29,1,-1,5,4,22,16
2,39,2,37,1,-1,13,1,51,1
2,40,1,43,1,-1,4,2,14,5
1,39,1,47,4,30,5,1,22,1
1,35,1,19,1,-1,11,3,46,13
2,44,1,29,1,-1,11,1,44,1
1,40,1,73,1,-1,4,5,10,17
1,39,1,42,1,-1,3,4,4,16
2,40,2,26,1,-1,5,5,22,17
1,39,1,28,1,-1,13,3,51,12
2,39,1,31,4,25,11,3,46,13
2,39,2,56,1,-1,13,1,51,1
1,39,2,20,1,-1,5,4,22,16
2,43,1,23,1,-1,4,9,14,21
2,34,1,64,1,-1,10,3,42,13
1,33,1,75,1,-1,9,3,38,14
2,43,1,31,1,-1,10,5,40,17
1,39,1,27,1,-1,2,7,3,19
1,40,1,20,1,-1,5,10,22,22
2,39,1,48,1,-1,11,3,45,14
2,40,1,20,1,-1,5,10,22,22
1,36,1,64,1,-1,12,10,47,22
1,40,1,36,1,-1,11,4,46,16
2,43,1,47,1,-1,11,2,44,9
1,43,1,52,1,-1,3,1,4,1
2,40,1,19,1,-1,3,5,4,17
1,43,1,33,1,-1,11,3,46,13
2,39,1,23,1,-1,11,3,46,13
1,46,1,73,1,-1,6,10,23,22
2,40,1,56,1,-1,3,5,4,17
1,39,1,60,1,-1,5,4,22,16
2,39,1,52,1,-1,5,4,22,16
2,39,1,31,1,-1,5,3,22,13
2,40,1,25,1,-1,5,9,22,21
2,39,1,21,2,-1,5,4,22,16
2,44,1,47,1,-1,7,2,27,9
1,43,1,60,1,-1,5,1,22,1
1,40,1,18,1,-1,12,4,48,16
1,40,1,53,1,-1,12,8,47,20
2,40,1,45,1,-1,10,2,43,8
2,39,1,21,1,-1,11,1,44,1
1,39,2,57,1,-1,5,10,22,22
2,39,2,56,1,-1,10,3,41,11
1,39,2,27,1,-1,5,10,22,22
2,41,2,69,1,-1,5,4,22,16
1,40,1,45,1,-1,5,4,22,16
2,39,1,43,1,-1,5,4,22,16
1,39,1,19,1,-1,5,4,22,16
2,39,1,20,1,-1,5,4,22,16
2,43,1,46,1,-1,10,1,43,1
1,39,1,48,1,-1,6,8,23,20
1,39,1,21,4,6,6,10,23,22
2,42,1,44,1,-1,1,1,1,1
1,40,1,45,1,-1,1,1,1,1
1,40,1,20,1,-1,1,9,1,21
1,40,1,18,1,-1,1,9,1,21
1,34,1,15,1,-1,1,9,1,21
1,44,1,28,1,-1,11,1,44,1
2,44,1,24,1,-1,10,2,40,8
1,39,1,32,1,-1,6,2,23,3
2,39,1,30,1,-1,6,9,23,21
1,43,1,40,1,-1,8,5,32,17
2,43,1,30,1,-1,10,2,42,10
1,45,1,33,1,-1,13,2,51,7
1,40,1,31,1,-1,8,1,32,2
1,43,1,26,1,-1,9,2,36,5
2,43,1,62,1,-1,10,2,40,8
1,40,1,58,1,-1,8,1,34,1
2,39,1,46,2,-1,5,1,22,1
2,41,1,42,1,-1,10,2,42,10
1,40,1,42,1,-1,9,1,36,2
2,41,1,45,1,-1,3,4,4,16
1,40,1,40,1,-1,11,1,46,1
1,43,1,27,1,-1,11,3,46,13
2,43,1,24,1,-1,11,3,46,13
1,43,1,28,1,-1,11,3,44,15
1,46,1,47,1,-1,10,2,41,10
2,40,1,50,1,-1,3,4,4,16
1,39,1,43,1,-1,3,1,4,1
1,46,1,34,1,-1,10,2,41,10
2,46,1,31,1,-1,10,2,42,10
1,44,4,29,1,-1,9,1,36,2
2,44,4,24,1,-1,10,1,40,1
1,43,1,43,1,-1,13,2,51,4
2,42,1,44,1,-1,10,2,40,10
2,43,1,62,1,-1,11,1,45,2
1,42,1,63,1,-1,4,9,7,21
2,43,1,45,1,-1,6,10,23,22
1,38,1,46,1,-1,6,9,23,21
2,37,1,16,1,-1,11,3,46,13
1,43,1,64,1,-1,3,1,4,2
2,43,1,67,1,-1,12,5,49,17
1,40,1,33,1,-1,4,5,8,17
1,39,1,42,1,-1,9,3,38,14
2,39,1,48,1,-1,9,3,38,14
2,43,1,59,1,-1,4,9,14,21
1,39,5,23,1,-1,9,3,38,12
1,39,5,22,1,-1,6,10,23,22
1,39,1,52,1,-1,3,1,4,1
1,39,1,51,1,-1,10,3,40,13
1,39,1,22,1,-1,3,7,4,19
1,39,1,22,1,-1,10,5,42,17
1,44,1,44,1,-1,8,1,32,1
2,43,1,41,4,4,8,1,32,1
1,39,1,26,1,-1,5,3,22,12
1,37,1,28,1,-1,5,3,22,12
1,39,1,30,1,-1,5,10,22,22
1,40,1,49,1,-1,12,10,48,22
1,40,1,36,1,-1,5,4,22,16
1,45,1,46,1,-1,13,2,51,7
2,44,1,53,2,-1,10,2,40,10
1,39,1,56,1,-1,13,3,51,12
2,39,1,21,1,-1,10,2,40,8
1,39,1,28,1,-1,6,10,23,22
2,39,1,56,1,-1,10,3,41,14
1,41,1,63,1,-1,4,9,10,21
1,43,1,71,1,-1,4,9,19,21
1,40,1,37,1,-1,9,2,36,3
1,41,1,27,1,-1,4,10,13,22
1,40,1,29,1,-1,4,9,13,21
1,40,1,38,1,-1,7,2,30,3
2,40,1,36,1,-1,11,1,46,1
1,39,1,21,1,-1,10,2,40,8
1,39,1,22,1,-1,10,2,40,9
1,39,1,21,4,1,9,3,38,14
1,39,1,21,1,-1,9,1,36,1
2,40,1,42,1,-1,5,5,22,17
1,40,1,45,1,-1,2,7,3,19
2,43,1,39,1,-1,10,5,42,17
1,37,1,17,1,-1,11,3,46,13
1,44,1,48,1,-1,8,1,32,1
2,44,1,49,1,-1,10,2,42,10
2,39,1,19,1,-1,11,3,44,15
1,36,1,17,1,-1,11,2,44,9
1,40,1,60,1,-1,9,1,36,1
1,46,1,50,1,-1,13,2,51,5
2,43,1,49,1,-1,10,2,40,8
1,39,1,22,4,4,6,5,23,17
1,39,1,18,1,-1,10,2,42,10
2,43,1,32,1,-1,10,2,41,10
1,44,1,32,1,-1,9,1,36,1
1,46,1,45,1,-1,5,2,22,10
2,43,1,44,1,-1,5,4,22,16
1,40,1,25,1,-1,5,10,22,22
2,40,1,41,1,-1,13,5,51,17
2,39,1,18,1,-1,5,4,22,16
2,42,1,50,1,-1,12,3,48,11
1,39,1,57,1,-1,10,10,40,22
2,40,1,59,1,-1,3,5,4,17
1,41,1,32,1,-1,3,7,4,19
2,41,3,30,1,-1,5,10,21,22
1,40,1,30,1,-1,4,9,10,21
2,40,1,34,1,-1,4,9,10,21
2,41,1,48,1,-1,6,5,23,17
1,42,1,51,1,-1,4,9,10,21
1,43,1,26,1,-1,10,2,41,5
2,41,1,49,1,-1,10,2,40,9
1,39,1,39,1,-1,4,9,19,21
2,39,5,23,1,-1,4,9,10,21
2,40,1,19,1,-1,10,3,42,11
1,43,2,60,1,-1,10,2,41,10
1,43,1,35,1,-1,5,2,22,3
2,44,1,35,1,-1,6,9,24,21
2,46,1,32,1,-1,10,2,42,10
1,43,1,31,1,-1,9,2,36,4
2,40,2,40,1,-1,5,10,22,22
1,42,1,55,1,-1,5,10,22,22
2,39,1,63,1,-1,10,3,42,11
1,38,1,27,1,-1,9,3,38,14
1,40,1,29,1,-1,10,3,41,11
2,40,1,25,1,-1,10,3,41,11
1,42,1,24,1,-1,10,2,42,10
1,42,1,24,1,-1,10,2,42,10
1,42,1,24,1,-1,10,2,42,10
1,40,1,33,1,-1,5,1,21,1
2,41,1,35,1,-1,3,5,4,17
1,43,1,50,1,-1,3,1,4,1
2,43,1,49,1,-1,13,1,51,2
1,39,1,21,1,-1,3,7,4,19
1,40,1,24,1,-1,3,7,4,19
1,39,1,45,1,-1,5,4,22,16
1,39,1,49,1,-1,5,4,22,16
2,40,1,47,1,-1,9,5,38,17
2,39,1,24,1,-1,9,3,38,14
1,35,1,47,4,9,9,7,38,19
2,33,1,49,1,-1,9,3,38,14
1,39,1,20,1,-1,6,10,23,22
2,43,1,31,1,-1,10,5,40,17
1,40,1,31,1,-1,4,2,16,3
2,43,1,47,1,-1,11,1,46,1
2,39,1,61,1,-1,10,3,43,11
1,43,1,62,1,-1,7,8,29,20
1,43,1,51,1,-1,6,10,23,22
1,35,1,15,7,-1,11,3,44,15
1,44,4,50,1,-1,7,1,29,1
1,43,4,22,1,-1,9,2,36,3
1,39,4,18,1,-1,10,2,40,8
1,42,1,23,1,-1,11,3,46,13
1,43,1,29,1,-1,4,2,10,4
2,43,1,65,1,-1,10,3,43,11
2,46,4,42,1,-1,5,2,22,10
1,44,4,47,1,-1,9,1,36,1
2,43,1,21,1,-1,10,2,43,6
1,42,1,21,1,-1,13,3,51,12
2,43,1,43,1,-1,3,1,4,1
2,42,1,39,1,-1,9,4,38,16
2,39,1,44,1,-1,9,4,38,16
1,43,8,64,1,-1,6,10,23,22
2,39,1,63,1,-1,12,3,48,15
1,44,2,60,1,-1,13,3,51,12
2,43,2,54,1,-1,10,2,40,8
1,43,8,24,1,-1,9,2,36,3
2,43,1,30,1,-1,13,2,51,5
1,44,4,28,1,-1,9,2,36,3
1,44,4,33,1,-1,9,1,36,1
1,44,1,31,1,-1,9,2,36,5
1,43,1,28,1,-1,9,2,36,4
2,43,1,54,1,-1,8,4,33,16
1,43,1,55,1,-1,9,9,36,21
1,43,1,66,1,-1,13,2,51,4
1,43,1,53,1,-1,4,1,10,2
2,46,1,52,1,-1,10,2,42,10
1,44,1,47,1,-1,5,2,22,3
1,43,4,30,1,-1,12,2,49,3
2,41,4,32,1,-1,5,4,22,16
1,43,1,29,1,-1,13,5,51,17
2,43,1,28,1,-1,10,2,40,8
1,46,1,46,1,-1,10,2,40,5
2,46,1,40,1,-1,10,2,41,10
1,39,1,37,1,-1,1,6,1,18
2,43,1,29,2,-1,10,2,42,10
1,41,1,31,1,-1,1,9,2,21
1,43,8,36,1,-1,11,1,44,1
2,40,9,38,1,-1,8,4,33,16
1,40,5,39,1,-1,8,10,35,22
2,43,1,28,1,-1,5,10,22,22
1,39,1,47,1,-1,6,10,23,22
2,39,8,40,1,-1,11,3,46,13
1,41,8,59,1,-1,6,10,23,22
1,39,8,27,1,-1,4,9,10,21
2,40,1,66,1,-1,10,5,42,17
1,38,1,70,1,-1,9,3,38,12
2,40,2,73,1,-1,10,3,42,11
2,38,2,55,1,-1,10,3,43,11
1,38,2,76,1,-1,13,3,51,11
2,40,1,74,5,-1,10,2,40,8
2,44,1,50,1,-1,10,2,41,10
1,43,1,51,1,-1,9,1,36,2
1,42,1,45,1,-1,11,2,44,9
1,43,1,33,1,-1,10,2,40,10
2,42,1,34,1,-1,12,3,48,15
1,44,1,38,1,-1,9,1,36,1
2,45,1,38,1,-1,9,2,36,7
1,41,1,51,1,-1,8,7,34,19
1,39,2,61,1,-1,10,3,42,11
1,43,1,37,1,-1,10,2,41,10
2,43,1,41,1,-1,10,2,41,10
1,43,1,71,1,-1,12,2,49,6
1,39,1,79,1,-1,3,7,4,19
1,39,1,43,4,32,4,1,6,1
1,39,1,43,1,-1,5,10,21,22
1,40,1,55,1,-1,10,3,40,11
2,44,1,32,1,-1,9,1,38,1
1,39,1,48,1,-1,10,1,42,1
2,39,1,61,1,-1,8,1,32,2
1,40,1,52,1,-1,4,9,17,21
1,40,1,80,1,-1,8,4,34,16
1,41,1,42,1,-1,4,2,14,4
2,43,1,35,1,-1,10,3,41,11
2,41,1,60,1,-1,9,1,38,1
1,39,1,62,1,-1,5,10,21,22
2,40,1,21,1,-1,11,3,44,13
2,40,1,21,1,-1,5,10,22,22
2,43,1,22,1,-1,11,1,44,2
2,44,1,45,1,-1,10,2,40,8
1,43,1,45,1,-1,8,1,32,1
2,43,1,32,1,-1,8,1,33,2
2,44,1,35,1,-1,8,1,33,2
1,40,1,35,1,-1,11,3,46,13
2,43,1,41,1,-1,9,2,36,9
1,39,1,38,1,-1,5,1,22,1
2,43,1,70,1,-1,10,2,43,8
1,43,1,40,1,-1,4,9,6,21
2,40,1,44,1,-1,10,3,42,13
1,39,1,72,1,-1,5,5,21,17
1,40,1,26,1,-1,12,3,48,15
1,43,1,24,1,-1,9,2,36,3
2,40,1,22,1,-1,13,2,51,3
2,43,1,38,1,-1,1,5,1,17
1,41,1,43,1,-1,8,5,33,17
1,41,1,59,1,-1,6,5,23,17
1,40,1,55,1,-1,6,1,23,1
2,41,1,57,1,-1,4,10,20,22
1,34,1,50,1,-1,5,10,21,22
2,46,1,62,1,-1,13,2,51,7
1,40,1,40,1,-1,3,2,4,4
2,44,1,37,1,-1,10,2,41,10
1,41,1,51,1,-1,4,4,6,16
2,39,1,40,1,-1,5,5,22,17
1,44,1,61,1,-1,3,5,4,17
2,44,1,60,1,-1,10,2,40,8
2,40,1,20,3,3,10,2,40,8
