peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
40,2,34,1,-1,5,3,22,14
44,1,34,1,-1,13,2,51,6
44,1,44,1,-1,9,1,36,2
44,2,61,1,-1,13,2,51,3
43,1,45,1,-1,5,10,22,22
43,1,40,1,-1,10,2,40,8
40,2,24,1,-1,5,5,22,17
39,2,35,1,-1,11,3,46,13
34,1,38,1,-1,3,7,4,19
38,1,40,1,-1,5,4,22,16
43,1,70,1,-1,10,2,40,8
44,1,62,1,-1,9,1,36,2
44,1,59,1,-1,10,2,40,8
39,4,37,1,-1,11,1,46,1
40,4,35,1,-1,11,4,46,16
42,1,36,1,-1,3,7,4,19
39,1,50,1,-1,3,1,4,1
39,1,19,1,-1,8,1,32,2
39,1,19,1,-1,8,1,32,2
39,1,48,1,-1,5,4,22,16
39,1,43,4,56,9,3,38,14
38,1,46,4,56,9,3,38,14
39,2,69,1,-1,5,10,22,22
43,2,76,1,-1,10,2,41,10
42,1,41,1,-1,4,1,10,2
43,1,39,1,-1,10,2,43,8
43,1,35,1,-1,11,10,46,22
40,1,41,1,-1,13,2,51,7
39,1,52,1,-1,6,10,23,22
40,1,40,1,-1,4,9,11,21
40,1,37,1,-1,10,2,40,8
34,1,15,7,-1,11,9,46,21
40,2,25,1,-1,6,10,23,22
43,2,39,1,-1,8,1,33,2
42,2,65,1,-1,6,5,23,17
44,2,53,1,-1,9,1,36,2
39,1,57,1,-1,3,7,4,19
40,2,27,1,-1,4,9,14,21
39,2,37,1,-1,4,9,13,21
42,1,50,1,-1,5,4,22,16
41,1,54,1,-1,6,10,23,22
39,1,46,4,12,13,3,51,13
40,1,42,1,-1,12,3,50,14
43,1,30,4,4,1,6,1,18
40,1,46,1,-1,10,3,43,11
44,1,54,1,-1,12,1,49,1
44,1,54,1,-1,4,1,9,1
36,1,16,1,-1,12,10,47,22
39,1,67,1,-1,5,10,22,22
39,1,57,1,-1,9,9,38,21
40,1,44,1,-1,4,9,19,21
35,1,16,1,-1,11,3,46,13
38,1,42,1,-1,2,7,3,19
41,2,45,1,-1,10,3,42,11
39,2,24,1,-1,11,10,46,22
39,2,21,4,16,9,4,38,16
39,1,25,1,-1,4,10,8,22
39,1,32,1,-1,3,7,4,19
40,1,34,1,-1,3,3,4,12
41,1,49,1,-1,2,9,3,21
42,1,50,1,-1,10,2,40,8
41,1,21,1,-1,4,1,19,1
36,1,41,1,-1,11,3,44,15
40,2,68,1,-1,10,10,43,22
41,1,70,1,-1,9,5,38,17
35,1,16,1,-1,3,7,4,19
40,2,50,1,-1,10,3,42,11
43,1,42,1,-1,10,5,41,17
43,2,37,1,-1,10,2,40,8
43,1,38,1,-1,2,10,3,22
42,1,56,1,-1,10,1,41,1
43,1,60,1,-1,12,10,47,22
40,1,30,1,-1,10,2,41,10
40,1,31,1,-1,5,8,21,20
39,1,64,1,-1,12,3,49,14
40,1,37,4,1,11,1,46,1
46,2,44,1,-1,10,1,40,1
43,1,37,1,-1,10,1,40,1
44,1,40,1,-1,10,2,40,8
37,1,32,1,-1,3,7,4,19
43,1,38,1,-1,10,5,41,17
39,1,42,1,-1,3,7,4,19
39,1,31,1,-1,10,2,40,8
39,1,33,1,-1,4,2,17,3
42,1,36,1,-1,13,3,51,12
39,1,42,1,-1,3,7,4,19
44,1,58,1,-1,10,2,40,8
41,1,26,1,-1,3,8,4,20
43,1,24,1,-1,10,2,40,8
37,1,18,1,-1,11,2,44,9
43,1,24,1,-1,10,2,42,6
42,1,68,1,-1,5,4,22,16
43,1,39,1,-1,11,1,46,1
43,1,41,2,-1,13,5,51,17
39,1,57,1,-1,10,1,40,1
39,1,73,1,-1,4,4,13,16
43,1,71,1,-1,9,5,36,17
40,1,19,1,-1,11,3,46,13
39,1,21,1,-1,4,9,11,21
39,1,33,1,-1,4,8,10,20
36,1,42,1,-1,3,1,4,1
37,1,26,1,-1,6,5,23,17
44,2,49,1,-1,10,2,40,8
42,1,40,1,-1,10,1,42,1
40,1,26,1,-1,5,4,22,16
43,2,33,1,-1,10,3,42,11
40,2,71,4,104,10,4,40,16
33,3,31,1,-1,1,6,1,18
37,3,35,1,-1,3,7,4,19
39,3,25,1,-1,5,10,22,22
39,3,21,1,-1,4,9,10,21
43,1,38,7,-1,2,1,3,1
43,1,39,7,-1,5,1,22,1
40,1,43,1,-1,10,2,40,8
44,1,41,1,-1,10,1,40,1
44,2,52,1,-1,10,3,42,11
39,1,66,1,-1,10,3,42,13
43,2,61,1,-1,9,5,36,17
42,2,33,1,-1,9,3,38,12
43,1,27,1,-1,10,2,40,8
44,6,24,1,-1,10,2,40,8
39,1,44,4,2,5,10,22,22
39,1,21,1,-1,5,10,22,22
39,1,19,1,-1,5,4,22,16
40,1,35,1,-1,6,10,23,22
39,1,55,1,-1,10,3,40,14
44,1,28,1,-1,10,2,42,10
43,1,29,1,-1,10,4,42,16
43,1,53,1,-1,10,2,40,6
39,4,39,2,-1,12,3,48,15
39,4,38,1,-1,12,3,48,15
40,4,17,2,-1,12,3,48,14
39,2,68,1,-1,5,3,22,15
43,2,24,1,-1,10,2,40,8
43,2,24,1,-1,10,2,41,5
43,2,24,1,-1,10,2,41,5
44,1,36,1,-1,10,1,40,1
44,1,29,1,-1,10,1,40,1
41,2,41,1,-1,10,3,42,11
39,2,29,4,20,9,10,39,22
39,1,28,1,-1,9,3,38,14
45,1,62,1,-1,13,2,51,7
43,1,51,1,-1,9,2,36,9
43,1,52,1,-1,9,5,36,17
43,1,66,1,-1,10,2,42,10
39,4,33,1,-1,3,8,4,20
43,1,52,1,-1,9,2,36,3
43,1,52,3,4,9,2,36,9
40,1,19,7,-1,5,4,22,16
43,4,34,1,-1,12,1,49,2
39,3,36,1,-1,5,10,22,22
40,1,48,1,-1,10,2,40,8
39,1,68,1,-1,4,9,6,21
39,2,58,1,-1,10,3,42,11
39,2,56,1,-1,13,3,51,12
39,2,34,1,-1,4,2,7,4
42,1,40,1,-1,10,2,42,10
43,1,70,1,-1,9,2,36,7
43,1,55,1,-1,9,2,36,7
39,1,56,1,-1,12,4,47,16
40,1,47,1,-1,3,7,4,19
35,1,23,1,-1,12,10,47,22
39,1,50,1,-1,3,7,4,19
39,1,45,1,-1,5,9,21,21
40,2,62,1,-1,4,5,10,17
39,2,33,1,-1,11,3,46,13
43,1,45,1,-1,12,5,47,17
41,1,45,1,-1,5,8,22,20
39,1,42,1,-1,5,4,22,16
43,1,30,1,-1,8,4,33,16
39,2,51,1,-1,1,1,1,1
43,1,35,1,-1,9,1,38,2
39,1,36,1,-1,3,1,4,1
39,1,71,2,-1,5,4,22,16
39,1,47,1,-1,6,5,23,17
40,1,50,1,-1,6,5,23,17
39,1,22,1,-1,10,2,40,8
43,1,39,1,-1,9,5,38,17
39,1,55,1,-1,7,5,31,17
40,1,51,2,-1,10,5,42,17
43,1,57,2,-1,9,5,38,17
44,1,40,1,-1,10,2,40,8
44,1,75,1,-1,10,2,40,6
43,1,66,1,-1,5,2,22,10
39,1,63,1,-1,9,2,36,7
39,1,39,1,-1,4,9,20,21
40,1,20,1,-1,5,4,22,16
36,1,18,1,-1,6,5,23,17
46,1,52,1,-1,10,2,42,10
46,1,53,1,-1,10,2,42,10
43,1,38,1,-1,1,2,2,5
43,1,57,1,-1,6,2,24,4
43,1,53,1,-1,10,2,41,10
43,1,27,1,-1,8,1,32,2
43,1,51,1,-1,9,5,36,17
43,1,49,1,-1,10,2,40,8
40,1,63,1,-1,9,4,38,16
40,1,61,1,-1,5,4,22,16
43,1,62,1,-1,12,3,48,15
36,1,26,1,-1,3,7,4,19
43,1,24,1,-1,10,2,40,8
40,1,74,1,-1,5,4,22,16
39,1,47,1,-1,5,10,22,22
39,1,43,3,2,9,3,38,14
40,1,57,1,-1,8,3,34,14
39,1,53,1,-1,10,3,41,11
40,1,34,1,-1,11,1,44,2
43,1,40,1,-1,3,7,4,19
44,1,42,1,-1,10,1,41,1
43,1,41,1,-1,9,2,36,3
44,1,65,1,-1,10,2,40,8
44,4,43,1,-1,6,2,24,4
43,4,44,1,-1,9,4,36,16
39,1,38,1,-1,9,3,38,14
41,1,29,1,-1,6,10,23,22
40,1,26,7,-1,1,6,1,18
44,1,51,1,-1,10,2,42,10
39,1,51,1,-1,9,3,38,14
43,1,42,1,-1,3,5,4,17
39,1,43,1,-1,3,7,4,19
37,1,17,1,-1,3,7,4,19
42,1,67,1,-1,7,8,29,20
44,2,40,1,-1,10,2,40,8
43,2,41,1,-1,13,2,51,6
43,1,33,1,-1,10,2,40,8
43,1,30,1,-1,11,3,44,15
43,1,30,1,-1,6,10,23,22
39,1,76,1,-1,6,10,23,22
39,1,45,1,-1,9,3,38,14
40,1,20,1,-1,10,5,40,17
38,1,17,1,-1,11,3,44,12
41,1,41,1,-1,13,8,51,20
41,1,43,1,-1,10,3,42,11
43,1,44,1,-1,13,3,51,12
43,1,29,1,-1,11,3,44,13
43,1,35,1,-1,4,9,6,21
44,1,58,1,-1,4,1,9,2
43,1,59,1,-1,9,2,36,9
43,1,25,1,-1,4,9,9,21
44,1,46,1,-1,13,2,51,6
43,1,47,1,-1,13,3,51,12
36,1,17,7,-1,11,5,44,17
42,1,56,1,-1,8,1,32,1
43,1,22,1,-1,10,3,41,11
42,1,38,1,-1,9,6,38,18
39,1,49,1,-1,6,8,23,20
39,1,48,1,-1,4,10,19,22
41,1,24,2,-1,13,8,51,20
44,4,46,1,-1,8,1,32,1
39,1,36,1,-1,4,9,7,21
39,1,62,1,-1,5,10,21,22
35,2,22,1,-1,3,7,4,19
41,1,66,1,-1,9,1,36,2
41,1,72,1,-1,3,7,4,19
41,1,45,1,-1,3,7,4,19
37,1,43,1,-1,8,8,35,20
41,1,43,1,-1,11,3,46,13
40,1,38,1,-1,6,10,23,22
44,1,46,1,-1,5,5,22,17
43,1,27,1,-1,9,2,36,5
39,1,60,1,-1,5,4,22,16
40,2,44,1,-1,10,3,40,13
43,1,22,1,-1,10,2,40,8
40,1,21,1,-1,10,5,40,17
43,1,45,1,-1,7,2,26,9
43,1,29,1,-1,7,2,27,9
43,4,29,1,-1,9,1,36,2
43,1,56,1,-1,4,9,6,21
44,1,56,1,-1,5,4,22,16
39,1,56,1,-1,9,5,36,17
39,1,56,1,-1,9,5,36,17
43,1,33,1,-1,10,1,42,1
43,4,30,1,-1,9,1,36,2
43,6,33,2,-1,9,1,36,1
40,1,40,1,-1,9,2,36,3
40,1,47,1,-1,9,1,38,2
44,1,46,1,-1,12,1,49,2
39,1,75,1,-1,10,1,42,2
42,2,42,1,-1,10,2,42,10
44,1,62,1,-1,7,1,25,2
44,1,28,1,-1,6,1,23,2
43,1,44,1,-1,10,2,43,8
39,1,48,1,-1,5,4,21,16
45,1,40,1,-1,8,2,33,7
43,1,41,1,-1,8,1,32,2
42,1,45,1,-1,4,4,7,16
43,1,48,1,-1,10,2,41,3
39,1,60,1,-1,6,10,23,22
39,1,62,1,-1,5,10,21,22
39,1,29,1,-1,8,4,34,16
38,1,25,1,-1,6,5,23,17
39,4,63,1,-1,3,1,4,1
44,4,28,1,-1,3,5,4,17
39,4,56,1,-1,3,7,4,19
42,1,42,1,-1,13,3,51,12
43,1,48,1,-1,7,1,27,1
43,1,37,1,-1,11,2,44,9
40,1,39,1,-1,11,3,46,13
46,1,52,1,-1,10,2,40,8
44,1,36,1,-1,10,2,42,6
39,1,61,1,-1,9,2,36,3
44,1,47,1,-1,9,1,36,1
45,1,52,1,-1,10,2,40,8
34,4,45,1,-1,5,4,22,16
34,4,48,1,-1,5,4,22,16
43,1,61,1,-1,6,5,23,17
43,1,49,4,13,10,3,43,11
40,1,42,1,-1,3,7,4,19
39,1,29,1,-1,3,7,4,19
42,1,35,1,-1,11,3,46,13
39,1,41,1,-1,11,3,46,13
43,1,47,1,-1,11,3,46,13
44,1,67,1,-1,12,3,48,15
43,4,26,1,-1,8,1,32,1
43,1,42,1,-1,9,1,36,2
43,1,36,1,-1,10,5,42,17
39,1,68,1,-1,3,7,4,19
34,1,78,1,-1,3,7,4,19
41,1,33,1,-1,11,5,44,17
36,1,50,1,-1,6,10,23,22
37,1,35,1,-1,9,3,38,14
39,1,57,1,-1,10,3,42,11
41,1,62,1,-1,10,2,42,10
43,1,38,1,-1,12,2,48,9
43,1,38,1,-1,12,2,48,9
38,1,18,1,-1,10,2,40,9
39,1,22,1,-1,3,8,4,20
39,2,44,1,-1,10,3,42,13
39,4,42,1,-1,4,9,16,21
39,4,41,1,-1,11,3,46,13
39,4,20,1,-1,11,3,46,13
39,1,67,1,-1,9,1,36,1
43,1,36,1,-1,10,3,42,11
44,1,37,1,-1,10,2,40,5
44,1,40,1,-1,10,2,40,8
43,1,43,4,14,9,1,38,2
40,1,39,1,-1,3,1,4,1
38,1,45,1,-1,6,7,24,19
39,2,39,1,-1,8,1,33,2
43,1,39,1,-1,10,2,40,8
42,2,58,1,-1,6,1,23,1
43,2,58,1,-1,10,2,41,10
40,2,33,1,-1,10,3,40,14
43,2,40,1,-1,10,2,42,10
43,1,29,1,-1,10,2,42,10
44,1,55,1,-1,7,2,25,7
46,1,55,1,-1,10,2,42,10
39,2,33,1,-1,8,5,32,17
40,2,40,1,-1,5,10,21,22
43,1,55,1,-1,5,1,22,1
43,1,27,1,-1,8,1,32,2
43,1,27,1,-1,8,1,34,1
43,1,24,1,-1,10,2,41,10
43,1,43,1,-1,8,1,32,2
43,1,44,1,-1,12,4,49,16
31,1,42,1,-1,3,7,4,19
36,1,18,1,-1,11,3,46,13
31,1,37,1,-1,3,7,4,19
44,1,60,1,-1,12,2,49,6
43,1,51,1,-1,10,2,42,10
40,1,72,1,-1,3,7,4,19
40,1,66,1,-1,4,1,9,1
43,1,26,1,-1,4,2,10,4
39,2,63,1,-1,10,1,40,1
46,1,53,1,-1,10,2,41,10
38,6,17,1,-1,11,4,46,16
44,2,39,1,-1,10,1,41,2
44,2,42,1,-1,8,4,34,16
39,1,27,1,-1,6,2,24,4
43,1,17,1,-1,5,4,22,16
33,1,42,1,-1,3,10,4,22
39,1,53,1,-1,5,4,22,16
44,1,58,1,-1,9,2,36,7
41,1,61,1,-1,9,2,37,3
41,1,40,2,-1,11,3,46,13
39,1,41,1,-1,9,9,36,21
42,6,44,1,-1,11,3,46,13
40,1,27,1,-1,10,2,40,8
44,1,52,4,2,8,9,32,21
39,2,48,3,10,6,10,23,22
39,1,32,1,-1,12,8,47,20
39,1,64,2,-1,7,9,25,21
35,1,56,1,-1,9,7,38,19
40,1,20,1,-1,10,3,42,11
44,1,56,1,-1,8,1,32,2
43,1,23,1,-1,10,2,43,10
39,1,20,1,-1,11,1,46,1
39,1,20,1,-1,11,1,46,1
44,4,25,1,-1,9,2,36,3
43,4,23,1,-1,9,2,36,3
43,4,50,1,-1,10,2,41,10
43,4,50,1,-1,10,2,42,10
44,4,52,1,-1,9,2,36,3
44,1,30,1,-1,4,2,19,5
43,1,30,1,-1,9,4,36,16
43,1,34,1,-1,9,4,36,16
43,2,34,1,-1,9,1,36,2
44,1,37,1,-1,7,2,30,3
44,1,37,1,-1,10,2,41,10
39,2,44,1,-1,12,3,48,15
39,1,69,1,-1,12,8,47,20
44,1,48,1,-1,10,2,40,8
43,1,46,1,-1,10,1,43,2
36,1,17,4,4,10,3,41,11
40,1,51,1,-1,10,1,43,1
39,1,46,1,-1,3,7,4,19
37,1,17,1,-1,10,3,42,11
35,1,16,1,-1,10,3,42,11
39,1,59,1,-1,4,10,5,22
41,1,49,1,-1,4,10,8,22
41,1,66,1,-1,5,4,22,16
41,1,37,4,52,5,10,21,22
40,2,45,3,52,11,4,46,16
44,1,54,1,-1,10,2,40,8
44,2,73,2,-1,5,4,21,16
43,1,59,1,-1,3,7,4,19
44,1,60,1,-1,10,2,40,8
43,1,26,1,-1,5,9,22,21
42,10,37,1,-1,5,9,22,21
39,2,45,1,-1,9,3,38,14
40,1,35,1,-1,8,5,32,17
40,1,34,1,-1,11,2,44,9
39,1,30,4,52,6,10,23,22
40,1,37,1,-1,10,3,42,11
39,1,31,1,-1,4,9,6,21
39,1,33,1,-1,11,1,46,1
39,1,53,1,-1,10,2,41,10
42,1,51,1,-1,10,1,41,1
39,1,58,1,-1,5,1,22,1
43,1,36,1,-1,9,1,36,2
43,1,36,1,-1,9,1,36,1
44,1,57,1,-1,9,5,36,17
43,1,30,1,-1,4,9,6,21
39,1,46,1,-1,6,10,23,22
40,1,50,1,-1,10,2,42,10
39,1,37,1,-1,12,3,48,15
44,1,42,1,-1,10,1,40,1
44,1,42,1,-1,4,1,7,1
43,1,41,1,-1,10,1,40,2
39,2,28,1,-1,13,3,51,12
43,1,58,1,-1,8,1,32,2
42,1,57,1,-1,5,9,21,21
43,1,60,1,-1,8,1,32,2
39,1,51,1,-1,4,9,6,21
39,1,56,1,-1,5,8,22,20
42,2,36,1,-1,4,9,13,21
43,2,26,1,-1,10,1,42,1
44,1,60,1,-1,8,4,33,16
42,1,48,1,-1,4,1,19,1
43,1,53,1,-1,5,1,22,1
40,1,23,1,-1,4,1,10,2
40,1,19,7,-1,11,10,46,22
38,1,18,1,-1,5,4,22,16
39,1,73,1,-1,10,3,42,11
43,1,31,1,-1,10,5,40,17
44,1,33,1,-1,10,2,40,8
44,1,34,1,-1,10,2,41,3
43,1,29,1,-1,12,8,47,20
43,1,26,1,-1,6,5,23,17
46,1,40,1,-1,10,2,42,10
44,1,28,1,-1,10,1,42,2
43,1,28,1,-1,11,2,44,9
39,1,54,1,-1,5,2,22,10
39,1,35,1,-1,5,10,22,22
43,1,54,1,-1,10,2,43,6
42,1,44,1,-1,11,3,44,14
37,2,48,1,-1,6,10,23,22
39,2,19,1,-1,10,3,42,11
44,1,37,1,-1,10,2,40,8
43,1,36,1,-1,10,2,41,10
43,1,54,1,-1,5,1,22,1
43,1,60,1,-1,5,4,22,16
40,1,22,1,-1,11,3,46,13
40,1,20,7,-1,11,3,44,13
40,1,20,3,9,5,4,22,16
43,1,25,4,2,10,1,43,1
43,2,28,1,-1,10,2,43,6
39,1,67,1,-1,6,10,23,22
43,1,57,1,-1,12,1,49,1
44,1,58,1,-1,12,2,49,6
43,1,23,1,-1,12,1,49,2
39,1,20,2,-1,11,3,46,13
43,1,25,1,-1,4,4,8,16
44,1,25,1,-1,10,1,42,2
43,1,43,1,-1,5,4,22,16
43,1,47,1,-1,8,1,32,2
43,1,22,1,-1,10,3,42,11
46,1,51,1,-1,10,2,42,5
41,1,50,1,-1,11,2,44,9
40,1,44,1,-1,4,10,6,22
43,1,52,1,-1,1,5,1,17
40,2,46,1,-1,3,7,4,19
39,1,40,1,-1,10,3,41,11
37,6,18,1,-1,11,3,46,13
44,1,58,1,-1,10,2,40,8
45,1,78,1,-1,9,2,36,10
43,2,58,1,-1,10,2,40,8
39,2,54,1,-1,12,8,47,20
43,1,34,1,-1,10,2,42,10
43,1,39,1,-1,11,3,44,15
39,1,27,1,-1,4,9,20,21
43,1,46,1,-1,9,4,36,16
39,7,38,1,-1,10,3,42,15
39,1,61,1,-1,4,2,8,10
41,1,60,1,-1,4,5,7,17
40,1,25,4,16,10,1,42,1
37,1,47,2,-1,10,3,41,14
40,16,61,1,-1,6,10,23,22
39,1,28,1,-1,11,2,44,9
39,1,61,1,-1,5,4,22,16
39,1,57,1,-1,13,3,51,12
43,1,58,1,-1,11,2,44,9
45,1,58,1,-1,4,2,19,5
43,4,26,1,-1,6,1,23,1
43,1,60,4,2,11,1,44,1
43,1,58,1,-1,9,2,36,9
39,1,73,1,-1,5,10,21,22
44,4,38,1,-1,9,2,36,3
46,1,39,1,-1,9,1,36,1
43,1,38,1,-1,8,1,34,1
43,1,60,1,-1,8,1,34,1
43,1,29,1,-1,4,4,9,16
44,1,30,1,-1,10,2,40,8
43,1,48,1,-1,10,2,41,3
41,1,41,1,-1,10,1,41,1
39,1,62,1,-1,10,2,40,8
43,1,50,1,-1,12,2,48,5
40,1,20,1,-1,11,3,46,13
40,2,31,1,-1,5,4,22,16
39,2,19,1,-1,3,7,4,19
43,1,35,1,-1,3,1,4,1
43,1,39,1,-1,5,1,22,2
43,1,50,1,-1,10,5,41,17
39,1,47,1,-1,3,5,4,17
41,1,46,1,-1,6,1,23,1
43,1,54,1,-1,13,3,51,12
37,1,16,1,-1,11,3,46,13
39,1,22,1,-1,11,3,46,13
43,1,27,4,34,10,2,42,10
39,1,53,1,-1,6,10,23,22
43,1,32,1,-1,9,2,36,5
43,1,28,1,-1,11,1,46,1
41,1,27,1,-1,3,7,4,19
39,4,62,1,-1,5,4,22,16
39,1,27,1,-1,12,8,47,20
43,1,31,1,-1,8,1,32,2
40,1,30,1,-1,10,2,42,3
43,1,56,1,-1,10,2,40,8
43,1,39,1,-1,9,5,36,17
39,1,63,1,-1,10,3,40,14
43,1,54,1,-1,5,4,22,16
39,1,63,1,-1,5,4,22,16
43,1,42,1,-1,8,1,32,2
43,4,44,1,-1,10,1,40,2
44,1,44,1,-1,9,1,36,2
35,1,36,3,13,3,7,4,19
39,1,27,1,-1,5,10,22,22
44,1,41,1,-1,3,5,4,17
43,1,43,1,-1,5,4,21,16
42,1,61,1,-1,5,2,22,3
39,1,64,1,-1,8,8,34,20
39,2,38,1,-1,9,3,38,12
39,1,40,1,-1,13,2,51,10
34,2,46,1,-1,10,1,40,1
42,1,40,1,-1,10,2,41,10
43,1,55,1,-1,13,1,51,2
39,1,58,1,-1,1,6,1,18
39,1,62,1,-1,1,6,1,18
43,1,52,1,-1,6,10,23,22
40,1,46,1,-1,11,1,45,1
43,1,60,1,-1,10,2,42,10
43,1,62,1,-1,11,1,46,1
44,1,33,1,-1,9,4,38,16
44,1,40,1,-1,10,1,42,2
41,1,54,1,-1,10,3,43,11
43,1,23,1,-1,4,3,15,13
37,1,61,1,-1,5,4,21,16
44,1,55,1,-1,8,5,32,17
39,1,25,1,-1,3,7,4,19
43,1,26,1,-1,8,5,33,17
43,1,61,1,-1,10,1,40,2
44,1,63,1,-1,10,1,40,1
45,1,30,1,-1,9,2,36,7
44,1,61,1,-1,9,4,36,16
43,1,59,1,-1,5,4,22,16
39,2,33,1,-1,11,2,46,10
40,1,56,1,-1,11,3,46,13
39,1,41,1,-1,5,9,22,21
37,2,33,4,8,9,3,38,14
43,4,34,1,-1,5,1,22,1
43,4,32,2,-1,8,5,32,17
39,4,63,1,-1,5,5,22,17
38,4,58,1,-1,5,3,22,14
40,1,44,1,-1,13,3,51,12
44,1,46,1,-1,10,2,40,8
39,2,62,1,-1,5,4,22,16
39,3,55,1,-1,12,8,47,20
39,1,42,1,-1,10,2,40,8
39,1,42,1,-1,6,10,23,22
37,1,17,1,-1,5,5,22,17
39,1,64,1,-1,5,4,22,16
34,1,38,1,-1,6,5,23,17
43,1,25,1,-1,10,2,40,8
44,1,72,2,-1,11,2,44,8
42,1,33,1,-1,11,3,46,13
41,1,58,1,-1,6,10,23,22
41,1,59,1,-1,6,10,23,22
38,1,34,1,-1,6,10,23,22
39,1,38,4,24,10,2,40,8
43,7,30,1,-1,3,7,4,19
36,7,41,1,-1,3,7,4,19
32,7,41,1,-1,3,7,4,19
39,2,41,1,-1,10,3,40,14
38,1,42,1,-1,12,9,48,21
38,1,44,1,-1,3,7,4,19
43,1,33,1,-1,6,1,23,2
39,1,35,1,-1,5,4,22,16
42,2,55,1,-1,6,9,24,21
39,2,53,1,-1,13,5,51,17
39,2,30,1,-1,13,5,51,17
39,6,32,1,-1,11,3,46,13
44,1,47,1,-1,9,2,36,3
39,1,19,4,22,11,4,46,16
42,1,66,1,-1,9,3,38,14
39,1,41,1,-1,4,9,6,21
36,6,17,1,-1,11,3,46,13
42,1,29,1,-1,11,1,46,1
39,1,26,1,-1,11,3,46,13
39,1,71,1,-1,6,10,23,22
43,1,68,1,-1,10,5,41,17
41,1,70,1,-1,5,5,22,17
42,1,31,1,-1,5,4,21,16
44,1,34,1,-1,4,4,13,16
46,1,36,1,-1,10,2,42,10
46,1,34,1,-1,10,2,42,10
35,1,63,1,-1,3,7,4,19
41,1,28,1,-1,9,2,38,3
39,1,29,1,-1,9,3,38,12
43,1,41,1,-1,9,2,36,3
40,1,43,1,-1,13,8,51,20
35,1,42,1,-1,3,7,4,19
43,1,55,1,-1,9,5,38,17
40,1,46,1,-1,4,9,7,21
43,1,41,1,-1,9,1,38,2
37,1,18,1,-1,5,4,22,16
43,1,56,1,-1,10,5,40,17
43,1,59,1,-1,11,1,44,1
40,2,60,1,-1,6,10,23,22
39,2,30,1,-1,6,1,23,1
36,1,49,1,-1,6,10,23,22
44,4,33,1,-1,4,2,19,5
40,1,28,2,-1,3,7,4,19
39,1,28,2,-1,3,7,4,19
39,1,37,1,-1,5,4,22,16
36,2,70,1,-1,4,9,6,21
36,2,18,1,-1,11,3,46,13
36,2,18,1,-1,11,3,46,13
42,1,36,1,-1,8,5,33,17
39,1,40,1,-1,3,7,4,19
43,1,42,1,-1,10,5,41,17
42,1,67,1,-1,10,3,42,11
46,1,67,2,-1,10,2,41,10
41,1,42,1,-1,5,4,21,16
43,1,78,1,-1,9,1,36,2
43,1,25,1,-1,5,4,22,16
39,1,25,1,-1,5,4,22,16
43,1,28,1,-1,13,3,51,12
43,4,27,1,-1,10,3,41,11
43,1,30,1,-1,8,2,32,3
43,1,30,1,-1,5,4,22,16
43,1,42,1,-1,6,1,24,1
44,1,47,1,-1,12,1,49,1
44,1,61,1,-1,1,2,1,5
44,1,39,1,-1,10,2,40,6
39,1,61,1,-1,3,7,4,19
40,1,63,1,-1,10,3,42,11
40,1,60,1,-1,3,7,4,19
44,1,62,1,-1,12,3,48,15
40,1,55,1,-1,8,5,33,17
37,1,53,1,-1,10,10,43,22
43,1,57,1,-1,10,2,42,6
39,1,60,1,-1,3,7,4,19
42,2,43,1,-1,10,2,41,10
39,2,40,1,-1,10,2,42,10
39,2,21,4,4,5,10,22,22
39,2,19,1,-1,4,10,12,22
39,2,17,1,-1,11,3,46,13
43,1,59,1,-1,1,6,1,18
41,1,57,1,-1,10,2,42,10
46,1,47,1,-1,10,2,40,8
40,1,48,1,-1,10,2,40,8
39,4,42,1,-1,12,8,47,20
39,4,41,1,-1,10,2,43,8
32,1,43,1,-1,3,7,4,19
33,1,44,1,-1,9,3,38,14
39,1,37,1,-1,3,7,4,19
43,1,62,1,-1,9,2,36,3
44,1,46,1,-1,10,2,40,8
40,1,65,1,-1,10,2,41,10
43,1,45,1,-1,9,2,38,10
43,1,42,1,-1,10,2,40,10
42,1,48,1,-1,4,9,15,21
40,1,50,1,-1,8,4,34,16
39,2,55,1,-1,5,10,22,22
39,2,50,1,-1,5,4,22,16
43,1,43,1,-1,11,3,46,13
34,1,28,1,-1,4,9,14,21
37,1,28,1,-1,3,8,4,20
38,1,38,1,-1,9,3,38,14
38,1,38,1,-1,12,8,47,20
43,1,44,1,-1,1,1,1,1
39,1,47,1,-1,1,6,1,18
39,1,60,1,-1,10,5,42,17
42,6,23,1,-1,11,2,44,9
40,1,66,1,-1,11,1,44,1
33,1,57,2,-1,5,5,22,17
40,1,41,1,-1,6,5,23,17
38,6,19,1,-1,6,5,23,17
43,1,52,1,-1,9,2,36,9
43,1,53,1,-1,10,5,40,17
36,1,17,1,-1,11,2,44,9
44,1,59,1,-1,10,2,41,10
44,2,73,1,-1,10,2,43,6
43,2,44,1,-1,8,1,32,2
43,1,52,1,-1,4,1,8,1
33,1,53,1,-1,3,7,4,19
39,1,57,1,-1,9,2,36,9
39,1,56,1,-1,10,3,42,14
39,1,57,1,-1,8,5,32,17
44,1,37,1,-1,10,2,42,10
43,1,42,1,-1,9,2,36,3
44,1,43,4,12,10,2,40,3
39,1,48,1,-1,4,9,7,21
40,1,49,1,-1,10,2,42,3
43,1,61,1,-1,5,4,22,16
