pesex,peeduca,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
1,44,51,1,-1,4,1,6,2
1,37,18,1,-1,3,2,4,3
2,39,61,1,-1,10,5,42,17
1,39,47,1,-1,4,4,7,16
2,39,57,1,-1,10,3,42,11
2,40,24,1,-1,10,3,42,11
1,39,25,4,21,11,3,46,13
2,39,21,1,-1,11,10,46,22
2,39,56,1,-1,10,3,40,15
1,39,55,1,-1,5,10,22,22
1,39,47,2,-1,1,6,1,18
2,39,46,1,-1,7,1,26,1
1,39,19,1,-1,1,6,1,18
2,42,29,1,-1,7,10,26,22
2,41,46,1,-1,8,1,32,1
1,42,35,1,-1,3,2,4,9
1,39,77,1,-1,5,4,21,16
1,39,28,1,-1,4,10,14,22
2,39,22,1,-1,11,3,46,13
1,43,52,1,-1,9,2,36,3
2,43,55,1,-1,8,1,34,1
1,36,53,1,-1,10,7,40,19
1,39,28,1,-1,6,3,23,14
1,39,69,1,-1,12,3,49,14
1,43,56,1,-1,9,5,36,17
2,44,54,1,-1,10,2,40,8
1,39,27,1,-1,1,6,1,18
2,36,29,1,-1,10,3,43,13
1,43,51,1,-1,4,1,19,1
2,43,48,1,-1,10,2,40,8
2,40,22,1,-1,10,3,41,11
2,38,18,1,-1,4,4,14,16
1,43,41,1,-1,13,1,51,1
2,43,41,1,-1,10,2,40,8
1,40,47,1,-1,6,9,24,21
2,39,44,1,-1,9,5,36,17
1,46,40,1,-1,12,2,49,6
2,39,33,1,-1,5,4,22,16
2,39,67,1,-1,6,5,24,17
1,42,49,1,-1,10,9,40,21
2,44,46,1,-1,10,2,40,6
2,44,46,1,-1,10,2,41,8
2,43,51,1,-1,9,1,36,2
1,39,45,1,-1,5,4,22,16
1,40,61,1,-1,4,9,6,21
2,39,60,1,-1,10,5,41,17
1,43,35,1,-1,9,5,38,17
2,40,34,1,-1,5,4,22,16
2,43,50,1,-1,5,1,21,1
2,43,40,1,-1,5,9,21,21
1,39,59,1,-1,13,6,51,18
2,39,49,1,-1,1,1,1,1
1,39,40,1,-1,3,1,4,1
2,39,22,1,-1,10,3,42,11
1,40,37,1,-1,3,7,4,19
2,43,34,1,-1,10,2,40,8
1,40,60,1,-1,5,4,22,16
2,43,24,1,-1,9,1,36,2
1,39,61,1,-1,4,9,7,21
2,39,53,1,-1,5,5,21,17
2,41,21,1,-1,10,3,41,11
2,43,53,1,-1,6,10,23,22
2,39,59,1,-1,4,9,19,21
1,39,61,1,-1,4,9,6,21
2,43,47,1,-1,7,1,25,1
1,41,61,4,104,7,1,29,2
1,43,60,1,-1,4,1,12,1
2,42,37,1,-1,13,3,51,12
1,43,37,1,-1,10,2,41,10
1,43,26,1,-1,8,1,33,2
2,43,26,1,-1,8,1,33,2
2,46,61,1,-1,10,2,42,10
2,40,51,1,-1,9,3,36,11
1,41,55,1,-1,4,1,17,1
2,39,62,1,-1,5,10,22,22
2,42,61,1,-1,9,5,36,17
1,41,62,1,-1,3,7,4,19
1,40,31,1,-1,2,1,3,2
2,40,29,1,-1,2,5,3,17
1,39,48,1,-1,12,10,47,22
1,41,67,1,-1,8,8,34,20
1,39,28,1,-1,13,3,51,12
2,39,28,1,-1,13,5,51,17
1,38,55,1,-1,6,10,23,22
1,44,60,1,-1,10,2,40,8
1,41,33,1,-1,3,7,4,19
2,40,28,1,-1,10,2,43,6
1,39,36,1,-1,3,7,4,19
1,39,23,1,-1,9,2,36,7
2,39,19,1,-1,3,5,4,17
1,39,24,1,-1,3,1,4,2
1,39,39,1,-1,8,5,35,17
1,43,63,1,-1,4,1,18,1
2,45,57,1,-1,10,2,42,10
1,40,41,1,-1,11,2,44,9
2,43,39,1,-1,10,2,41,10
1,44,55,1,-1,4,9,18,21
2,43,53,1,-1,10,1,41,1
1,41,27,1,-1,6,9,24,21
2,40,23,1,-1,11,5,46,17
2,40,64,1,-1,5,4,21,16
2,43,41,1,-1,3,7,4,19
1,43,42,1,-1,3,1,4,1
2,43,36,1,-1,8,1,32,2
1,42,44,1,-1,8,4,33,16
2,39,24,1,-1,11,5,46,17
1,39,23,1,-1,3,7,4,19
1,39,71,1,-1,4,1,18,2
1,40,68,1,-1,1,1,1,1
2,39,65,1,-1,1,5,1,17
2,44,35,1,-1,8,2,32,4
2,39,50,1,-1,4,9,16,21
1,39,58,1,-1,4,9,16,21
2,43,67,1,-1,10,5,42,17
2,40,25,1,-1,5,4,22,16
2,42,20,1,-1,5,4,22,16
1,43,58,1,-1,5,4,22,16
2,41,45,1,-1,8,5,33,17
1,43,40,1,-1,9,2,36,3
2,39,67,1,-1,10,1,43,1
1,43,68,1,-1,12,3,48,15
2,39,37,1,-1,1,6,1,18
1,39,32,1,-1,3,1,4,1
2,40,45,1,-1,4,5,10,17
2,42,28,1,-1,10,2,41,10
1,39,60,1,-1,6,10,23,22
1,43,42,1,-1,9,1,36,1
2,44,44,1,-1,10,1,42,1
2,36,16,1,-1,11,3,46,13
1,34,51,1,-1,11,3,46,13
2,39,29,1,-1,11,3,46,13
2,40,31,1,-1,12,3,48,15
1,40,33,1,-1,9,10,39,22
2,39,33,1,-1,12,2,49,6
1,37,69,4,10,6,10,23,22
1,39,28,1,-1,13,3,51,12
2,39,27,1,-1,13,3,51,15
2,40,60,1,-1,10,2,42,10
2,43,36,1,-1,4,1,17,2
1,43,37,1,-1,8,1,32,2
2,40,51,1,-1,8,4,34,16
1,40,51,1,-1,12,9,47,21
1,41,24,1,-1,5,10,21,22
1,43,59,1,-1,11,1,46,1
2,42,56,1,-1,11,3,46,13
1,44,37,1,-1,8,4,33,16
2,44,32,1,-1,10,2,42,10
2,44,51,1,-1,8,1,32,2
2,39,28,1,-1,10,3,41,11
1,44,35,1,-1,5,4,22,16
1,39,59,1,-1,4,9,16,21
2,41,55,1,-1,10,2,41,10
2,40,53,1,-1,4,9,10,21
1,40,47,1,-1,4,9,10,21
1,39,37,1,-1,12,8,47,20
1,39,39,1,-1,11,3,46,13
2,42,39,1,-1,11,3,46,13
1,46,34,1,-1,10,2,40,10
1,40,60,1,-1,5,4,22,16
2,44,56,1,-1,10,1,42,1
1,38,41,1,-1,10,1,42,1
2,38,46,1,-1,4,9,19,21
2,42,23,2,-1,5,8,22,20
1,39,21,1,-1,6,8,24,20
2,43,26,1,-1,13,2,51,5
2,40,28,1,-1,10,3,43,11
1,37,22,2,-1,10,3,43,11
1,37,26,1,-1,3,7,4,19
1,43,55,1,-1,5,1,21,1
1,32,45,1,-1,3,7,4,19
2,40,20,1,-1,5,4,22,16
1,44,42,1,-1,8,2,32,3
1,44,45,1,-1,8,1,32,2
2,44,39,1,-1,8,1,32,1
2,40,48,1,-1,5,2,22,8
1,43,46,1,-1,1,2,1,4
2,39,58,1,-1,10,3,42,11
2,42,32,1,-1,5,5,22,17
2,42,57,1,-1,5,5,21,17
2,44,27,1,-1,10,2,40,8
2,40,69,4,2,10,2,43,6
1,43,46,1,-1,12,1,49,1
2,45,45,1,-1,9,2,36,7
2,44,48,1,-1,6,4,24,16
2,43,29,1,-1,10,1,40,2
2,44,80,1,-1,12,2,49,6
1,44,80,1,-1,9,2,36,7
2,40,32,1,-1,5,4,22,16
1,44,34,1,-1,9,2,36,10
2,43,31,1,-1,11,3,44,15
2,39,20,1,-1,11,4,44,16
2,44,69,1,-1,10,2,42,10
1,39,55,1,-1,11,1,44,2
2,43,48,1,-1,11,1,44,2
1,46,45,1,-1,13,2,51,5
2,43,31,1,-1,10,2,41,10
1,46,66,1,-1,13,5,51,17
2,45,39,1,-1,9,2,36,7
1,43,37,1,-1,13,1,51,2
1,46,58,2,-1,13,2,51,5
2,43,51,2,-1,9,1,36,1
2,40,63,1,-1,13,5,51,17
2,44,28,4,27,7,5,30,17
1,43,32,1,-1,10,2,40,6
2,44,40,1,-1,13,1,51,2
1,43,42,1,-1,10,1,40,2
1,44,53,1,-1,13,1,51,1
2,40,38,1,-1,8,5,33,17
1,40,41,1,-1,5,4,22,16
1,44,48,1,-1,8,1,32,2
1,39,28,1,-1,11,3,45,14
2,39,64,1,-1,11,9,45,21
1,46,79,1,-1,10,3,41,15
1,44,56,1,-1,13,5,51,17
2,43,57,1,-1,10,2,42,6
1,40,19,1,-1,6,5,23,17
1,39,58,1,-1,12,9,47,21
1,39,38,1,-1,6,10,23,22
2,43,43,1,-1,10,2,40,8
1,39,35,1,-1,13,8,51,20
2,39,32,1,-1,10,2,40,8
1,43,61,1,-1,13,3,51,12
2,43,41,1,-1,12,3,48,14
2,40,68,1,-1,6,5,23,17
2,44,26,1,-1,10,2,41,6
2,43,40,1,-1,5,1,21,2
1,40,44,1,-1,9,2,36,4
1,35,16,1,-1,5,10,22,22
1,40,22,1,-1,5,4,22,16
1,42,39,1,-1,13,3,51,12
1,41,48,1,-1,9,2,36,4
2,41,41,1,-1,10,1,42,1
1,42,48,1,-1,10,5,41,17
2,44,51,1,-1,10,2,40,8
1,40,56,1,-1,1,1,1,1
2,42,26,2,-1,5,4,22,16
2,39,21,1,-1,11,3,46,13
1,39,25,1,-1,11,3,46,13
1,39,25,1,-1,6,10,23,22
2,42,25,1,-1,10,2,40,8
2,43,56,1,-1,8,5,34,17
1,43,29,1,-1,9,2,36,3
2,39,34,1,-1,10,2,42,10
1,40,35,1,-1,4,9,6,21
1,39,24,1,-1,5,4,22,16
1,44,47,1,-1,11,2,44,9
1,39,28,1,-1,5,10,22,22
1,41,38,1,-1,6,7,24,19
2,43,36,1,-1,10,2,41,10
2,40,37,2,-1,10,2,40,8
1,40,42,1,-1,4,9,10,21
1,39,49,1,-1,11,3,46,13
1,39,37,1,-1,11,3,46,13
1,39,26,1,-1,11,3,46,13
1,39,43,2,-1,6,10,23,22
2,40,34,1,-1,9,9,39,21
1,44,44,1,-1,9,2,36,4
2,44,40,1,-1,8,4,33,16
1,39,32,1,-1,9,1,36,2
2,43,33,1,-1,9,2,38,10
1,39,42,4,7,3,7,4,19
1,34,33,1,-1,4,9,10,21
2,39,26,1,-1,10,3,42,11
2,43,54,1,-1,4,5,10,17
1,39,55,1,-1,3,5,4,17
1,39,34,1,-1,4,9,6,21
1,41,25,1,-1,3,1,4,2
1,44,65,1,-1,10,2,40,8
2,40,23,1,-1,11,3,45,13
1,44,30,1,-1,12,2,49,6
2,43,33,1,-1,10,5,42,17
1,43,38,1,-1,4,2,13,4
2,39,37,1,-1,5,4,22,16
2,39,43,1,-1,4,9,10,21
1,35,17,1,-1,11,3,46,14
1,43,30,1,-1,5,2,22,3
2,44,30,1,-1,10,2,40,8
1,40,21,1,-1,8,1,34,2
1,40,22,1,-1,10,5,40,17
1,40,21,1,-1,10,2,40,10
2,39,43,1,-1,10,3,43,11
2,39,21,4,35,5,4,22,16
1,41,55,1,-1,4,9,10,21
2,43,53,1,-1,10,2,40,8
2,36,44,2,-1,4,9,17,21
1,36,43,1,-1,4,7,6,19
1,39,23,1,-1,3,9,4,21
1,39,28,1,-1,5,8,22,20
1,41,63,1,-1,9,7,39,19
2,39,57,1,-1,5,4,22,16
2,40,45,1,-1,7,2,25,3
2,39,24,1,-1,11,9,46,21
2,37,44,1,-1,11,3,46,13
1,39,46,1,-1,10,3,41,12
2,40,23,1,-1,11,5,44,17
1,43,35,1,-1,12,8,47,20
2,43,36,1,-1,10,2,41,10
2,39,67,1,-1,12,3,50,14
1,41,31,1,-1,4,9,7,21
2,42,30,1,-1,10,2,42,10
1,39,37,1,-1,5,10,22,22
2,41,51,1,-1,8,1,34,1
1,39,56,1,-1,6,10,23,22
2,43,35,1,-1,6,1,24,2
1,41,32,1,-1,3,1,4,1
2,40,61,1,-1,9,2,38,10
2,40,36,1,-1,10,3,42,11
1,39,50,1,-1,5,8,22,20
1,39,41,1,-1,9,10,39,22
2,43,44,1,-1,10,1,42,2
2,37,18,1,-1,11,3,46,13
1,39,31,1,-1,3,7,4,19
2,43,29,1,-1,10,1,40,2
1,42,54,1,-1,12,4,48,16
1,43,25,1,-1,5,4,22,16
2,42,24,1,-1,10,3,42,11
2,40,22,1,-1,10,3,42,11
2,43,28,2,-1,10,5,42,17
1,39,23,1,-1,9,3,38,14
1,44,53,1,-1,9,2,36,3
2,42,47,1,-1,13,5,51,17
2,36,16,1,-1,10,2,40,8
2,46,60,4,39,12,1,49,1
1,45,70,1,-1,10,1,41,1
1,37,17,2,-1,11,2,44,5
2,46,32,1,-1,9,1,36,1
1,39,31,2,-1,10,2,42,10
2,40,29,1,-1,10,2,42,10
2,43,73,1,-1,10,3,42,11
1,41,66,1,-1,9,2,36,9
1,40,34,1,-1,10,2,42,10
2,43,33,1,-1,5,4,22,16
1,43,57,1,-1,8,1,32,2
2,39,28,1,-1,4,10,20,22
2,39,35,1,-1,10,2,41,10
1,43,55,1,-1,9,1,36,1
2,40,53,1,-1,11,1,46,1
1,40,20,1,-1,11,10,46,22
2,41,24,1,-1,10,3,42,11
2,39,19,1,-1,10,3,41,14
2,39,19,1,-1,10,3,41,14
2,44,28,1,-1,11,5,45,17
1,40,60,2,-1,11,1,44,1
1,39,30,1,-1,6,10,23,22
2,42,29,1,-1,8,5,32,17
1,39,60,1,-1,4,9,11,21
2,39,54,1,-1,10,3,43,11
1,39,40,1,-1,3,1,4,1
2,44,56,1,-1,10,2,42,10
2,36,36,1,-1,5,3,22,13
1,39,47,1,-1,13,3,51,12
2,39,58,1,-1,10,3,42,11
1,43,69,1,-1,9,2,36,3
1,40,31,1,-1,11,3,44,13
1,38,45,1,-1,9,3,38,14
1,44,57,1,-1,10,2,40,8
2,44,52,1,-1,10,2,40,8
1,39,60,1,-1,13,2,51,3
1,39,21,1,-1,12,2,49,3
1,36,70,1,-1,5,10,22,22
2,43,71,2,-1,9,1,36,1
1,36,25,1,-1,11,3,46,13
1,42,36,1,-1,3,1,4,1
2,42,34,1,-1,10,2,41,10
1,43,37,1,-1,11,2,44,9
2,43,76,1,-1,5,4,22,16
1,43,76,1,-1,5,4,22,16
1,39,39,1,-1,4,9,6,21
2,39,37,1,-1,12,3,48,15
1,44,61,1,-1,13,1,51,1
2,39,59,1,-1,10,2,42,10
2,44,71,1,-1,10,2,40,8
2,42,60,1,-1,10,1,43,1
1,40,45,1,-1,3,7,4,19
2,43,41,1,-1,9,2,36,9
2,37,17,1,-1,11,3,44,15
2,39,39,1,-1,12,3,48,11
1,39,44,1,-1,5,4,22,16
2,42,37,1,-1,5,4,22,16
1,39,39,1,-1,5,4,22,16
1,43,68,1,-1,9,1,38,1
2,39,66,1,-1,9,5,38,17
2,40,64,1,-1,10,2,42,10
1,41,57,1,-1,5,3,22,11
1,39,41,7,-1,4,9,10,21
1,39,45,2,-1,5,1,21,2
2,43,58,2,-1,9,2,36,7
1,40,50,1,-1,3,7,4,19
1,39,69,1,-1,5,3,22,14
1,44,57,1,-1,5,4,22,16
1,39,27,1,-1,12,8,47,20
2,39,24,1,-1,10,3,41,11
1,43,46,1,-1,13,1,51,1
2,43,44,1,-1,10,2,41,10
2,41,62,1,-1,5,4,21,16
1,36,61,1,-1,3,7,4,19
1,42,56,1,-1,6,10,23,22
2,40,47,1,-1,5,4,22,16
1,40,49,1,-1,5,10,22,22
2,39,38,1,-1,11,3,45,14
1,38,43,1,-1,11,3,44,14
1,40,47,1,-1,3,7,4,19
1,43,62,1,-1,4,1,19,1
2,39,62,1,-1,4,9,6,21
2,43,21,1,-1,5,4,22,16
2,44,42,1,-1,10,2,41,10
2,43,64,1,-1,8,1,32,1
1,43,29,1,-1,5,4,21,16
1,43,57,1,-1,13,3,51,12
2,39,56,1,-1,3,5,4,17
2,40,61,1,-1,9,5,38,17
2,43,58,1,-1,8,5,35,17
1,42,37,2,-1,13,8,51,20
2,44,39,1,-1,13,5,51,17
2,39,71,1,-1,5,5,22,17
2,39,61,1,-1,4,4,14,16
2,39,42,1,-1,9,3,38,14
2,42,20,1,-1,10,3,42,11
2,44,39,1,-1,13,1,51,2
1,40,75,1,-1,8,10,34,22
2,39,55,4,16,10,3,43,11
2,40,67,1,-1,10,2,40,8
1,40,50,1,-1,2,7,3,19
1,44,31,1,-1,9,2,36,3
2,40,43,1,-1,9,4,38,16
1,40,58,1,-1,5,1,21,1
2,43,60,1,-1,8,4,33,16
2,43,25,1,-1,12,1,49,1
2,43,44,1,-1,8,1,32,2
1,39,45,1,-1,5,10,22,22
1,41,26,1,-1,3,1,4,1
2,43,24,4,2,12,3,48,15
1,44,25,1,-1,9,2,36,4
2,43,24,1,-1,10,2,42,10
2,43,50,1,-1,10,1,40,1
1,40,33,1,-1,1,6,1,18
2,40,32,1,-1,13,3,51,12
1,40,73,2,-1,1,1,1,1
1,40,47,1,-1,5,4,22,16
2,46,46,1,-1,10,2,42,10
1,43,47,1,-1,8,1,32,1
2,38,17,1,-1,10,3,42,11
1,39,31,1,-1,8,10,32,22
2,39,24,1,-1,11,5,46,17
1,38,30,1,-1,6,10,23,22
1,39,55,1,-1,4,1,6,1
2,40,69,1,-1,10,2,42,10
1,39,38,1,-1,3,7,4,19
2,40,28,1,-1,7,1,29,1
1,37,32,4,119,9,3,38,14
2,40,45,1,-1,10,3,40,13
1,39,48,1,-1,11,8,44,20
1,40,25,1,-1,3,7,4,19
1,42,35,1,-1,5,2,21,10
2,40,41,1,-1,11,5,45,17
1,40,40,4,8,3,7,4,19
2,42,32,1,-1,10,2,43,6
1,43,52,1,-1,3,2,4,4
2,43,49,1,-1,13,1,51,2
1,40,20,1,-1,10,3,40,15
1,39,38,1,-1,6,7,24,19
2,43,41,1,-1,10,2,40,8
2,39,19,1,-1,11,4,46,16
1,33,33,1,-1,3,7,4,19
2,43,31,1,-1,4,9,14,21
2,32,72,1,-1,4,9,14,21
1,43,30,1,-1,4,3,14,14
1,43,28,1,-1,8,4,33,16
1,45,51,1,-1,8,1,32,1
2,43,45,1,-1,8,1,33,2
2,40,32,1,-1,10,2,40,8
1,39,34,1,-1,10,3,40,12
1,44,42,1,-1,4,2,6,4
2,43,42,1,-1,9,2,36,9
2,43,54,1,-1,10,3,42,11
1,40,56,1,-1,5,4,22,16
2,39,21,1,-1,5,10,22,22
2,43,46,1,-1,12,3,48,15
1,36,43,1,-1,11,10,46,22
2,40,63,1,-1,5,5,22,17
1,34,55,1,-1,11,3,46,13
2,44,44,1,-1,10,2,40,6
1,40,47,1,-1,9,2,36,3
2,39,36,1,-1,10,5,42,17
1,39,35,1,-1,3,7,4,19
1,39,32,2,-1,4,9,20,21
2,39,45,1,-1,10,1,40,1
1,38,47,1,-1,6,1,23,1
2,43,46,1,-1,10,2,42,10
2,37,18,1,-1,11,3,46,13
1,42,61,1,-1,11,4,46,16
2,39,22,1,-1,11,4,46,16
1,40,39,1,-1,8,1,32,2
2,44,61,1,-1,8,5,34,17
1,43,28,1,-1,7,2,26,9
2,39,54,1,-1,12,1,49,1
1,39,56,1,-1,9,3,38,14
1,39,45,1,-1,12,8,47,20
2,42,44,1,-1,4,5,14,17
1,39,43,1,-1,10,2,40,8
1,39,44,1,-1,5,8,21,20
2,39,44,1,-1,4,9,14,21
2,40,23,1,-1,11,10,46,22
2,40,39,1,-1,12,3,48,15
2,40,24,1,-1,12,3,48,15
1,39,48,1,-1,13,3,51,12
2,43,49,1,-1,8,4,33,16
2,45,69,1,-1,5,4,22,16
1,40,34,1,-1,4,9,8,21
2,39,21,1,-1,10,3,43,15
1,44,25,1,-1,9,2,36,4
1,40,25,1,-1,8,4,33,16
2,43,26,1,-1,8,4,33,16
1,40,34,1,-1,9,1,38,1
2,43,35,1,-1,6,5,23,17
1,44,64,1,-1,10,2,40,8
2,43,63,1,-1,13,1,51,2
1,39,42,1,-1,10,3,40,14
2,39,35,1,-1,10,3,42,11
1,39,50,1,-1,4,9,19,21
1,39,53,1,-1,6,10,23,22
1,43,46,1,-1,4,8,6,20
1,44,44,1,-1,8,4,33,16
2,46,44,1,-1,9,2,36,10
1,40,48,1,-1,4,1,10,1
2,42,52,1,-1,9,4,36,16
2,40,25,1,-1,11,3,46,13
1,40,26,1,-1,5,4,22,16
1,43,44,1,-1,10,2,40,5
1,43,51,1,-1,4,1,13,1
2,43,50,1,-1,10,2,40,8
1,39,22,1,-1,10,1,40,1
2,39,20,1,-1,10,2,40,8
2,43,30,1,-1,10,2,43,6
1,44,28,1,-1,10,1,41,1
1,43,56,1,-1,4,1,19,2
1,43,24,1,-1,11,1,46,1
2,43,39,1,-1,10,5,40,17
1,46,52,1,-1,9,2,36,10
1,40,22,1,-1,11,3,46,13
1,39,66,2,-1,3,7,4,19
2,43,50,1,-1,9,1,36,1
1,44,53,1,-1,9,2,36,3
2,40,63,1,-1,6,5,23,17
1,39,37,1,-1,11,3,46,13
1,43,47,1,-1,9,2,36,4
2,46,56,1,-1,8,1,33,1
2,40,30,1,-1,4,1,11,1
1,42,53,1,-1,5,8,22,20
2,43,62,1,-1,13,3,51,11
2,44,54,1,-1,5,1,22,1
1,44,63,4,14,5,4,21,16
2,44,61,1,-1,10,2,40,8
2,39,29,1,-1,10,3,43,11
2,43,49,1,-1,10,3,42,15
1,40,20,1,-1,5,5,22,17
2,39,27,1,-1,10,1,43,1
1,40,63,1,-1,10,3,42,13
2,39,51,1,-1,10,3,42,11
2,41,47,1,-1,6,5,23,17
1,39,48,1,-1,6,10,23,22
1,42,50,1,-1,5,2,21,9
2,40,43,4,1,5,4,22,16
2,39,19,1,-1,11,4,46,16
1,44,36,1,-1,6,2,24,5
2,44,35,1,-1,10,1,42,1
2,39,22,1,-1,11,3,46,13
1,39,23,1,-1,10,3,42,11
1,41,35,1,-1,10,3,43,15
2,40,63,1,-1,6,5,23,17
2,43,42,1,-1,9,1,36,1
2,39,56,1,-1,11,3,45,14
1,39,21,1,-1,4,10,11,22
2,42,50,1,-1,13,2,51,7
1,39,59,1,-1,5,10,22,22
1,43,51,1,-1,6,10,23,22
2,43,51,1,-1,9,2,36,4
1,43,29,1,-1,5,4,22,16
2,39,29,1,-1,5,4,22,16
1,39,59,1,-1,5,4,22,16
2,42,56,1,-1,9,1,36,2
2,44,54,1,-1,10,2,40,8
2,43,37,1,-1,10,2,43,8
1,43,36,1,-1,6,10,23,22
1,37,50,2,-1,6,10,23,22
1,43,53,1,-1,8,4,34,16
1,36,26,1,-1,9,7,39,19
1,39,28,1,-1,3,7,4,19
2,40,55,1,-1,1,1,1,1
1,41,44,1,-1,1,10,1,22
2,44,62,1,-1,10,2,43,7
1,39,37,1,-1,5,10,22,22
2,43,59,1,-1,5,4,22,16
1,43,36,1,-1,7,2,27,9
2,42,30,1,-1,10,2,42,10
2,39,62,5,-1,5,10,22,22
1,39,21,1,-1,12,10,47,22
2,39,21,1,-1,10,3,42,13
1,40,57,1,-1,10,10,40,22
1,40,40,2,-1,1,6,1,18
1,40,29,1,-1,1,1,1,1
1,40,68,1,-1,10,3,40,14
2,40,65,1,-1,10,5,41,17
2,42,17,1,-1,9,1,36,1
2,42,16,1,-1,5,10,22,22
1,39,17,1,-1,10,3,42,11
1,46,34,1,-1,10,2,42,10
2,43,46,1,-1,5,4,22,16
1,39,45,1,-1,5,1,22,1
2,34,15,4,1,11,3,46,13
2,40,39,1,-1,7,1,27,1
1,44,37,1,-1,10,2,40,8
1,39,29,1,-1,5,4,22,16
1,39,44,1,-1,13,8,51,20
2,39,44,1,-1,13,1,51,1
1,39,19,1,-1,11,3,46,13
2,43,33,1,-1,10,2,41,10
1,39,35,1,-1,13,10,51,22
1,41,38,1,-1,8,1,34,2
2,44,38,1,-1,9,4,36,16
2,42,63,1,-1,5,4,22,16
2,39,46,1,-1,11,3,46,13
1,37,20,1,-1,9,10,38,22
1,39,29,1,-1,11,3,46,13
2,40,32,1,-1,10,3,42,11
2,40,57,1,-1,4,5,8,17
1,44,59,1,-1,10,2,40,8
2,40,56,1,-1,10,2,40,8
1,42,42,1,-1,6,2,24,5
1,41,31,1,-1,3,7,4,19
2,43,27,1,-1,10,2,41,10
2,43,28,1,-1,11,3,45,13
1,41,30,1,-1,11,3,46,13
1,44,65,1,-1,12,2,49,6
2,43,67,2,-1,12,2,49,9
2,39,43,1,-1,11,3,46,13
1,39,47,1,-1,9,3,38,14
2,39,60,1,-1,11,3,46,13
1,39,28,1,-1,1,8,1,20
2,39,27,1,-1,1,9,1,21
2,44,32,1,-1,4,1,13,2
1,43,39,1,-1,11,3,46,12
2,44,39,1,-1,9,1,36,2
1,44,50,1,-1,10,2,40,8
1,40,34,1,-1,3,7,4,19
2,44,26,1,-1,11,3,46,13
2,43,54,1,-1,10,2,40,8
1,40,65,1,-1,4,2,10,4
2,39,32,1,-1,9,1,38,1
1,43,57,1,-1,4,9,10,21
1,36,43,4,26,12,8,47,20
1,42,41,1,-1,9,2,36,3
2,43,41,1,-1,10,5,43,17
1,39,68,1,-1,4,9,10,21
2,43,38,1,-1,8,1,32,1
1,38,52,1,-1,6,10,23,22
2,40,56,1,-1,8,1,32,1
1,37,59,1,-1,4,9,10,21
1,41,57,1,-1,9,2,36,4
2,40,56,1,-1,10,2,40,8
1,39,49,1,-1,6,1,23,1
2,43,37,1,-1,3,1,4,1
1,42,63,1,-1,12,3,48,15
2,42,46,1,-1,12,3,48,15
2,40,34,1,-1,11,10,46,22
1,40,26,1,-1,13,3,51,12
2,39,58,1,-1,10,3,42,11
1,39,24,1,-1,12,8,47,20
2,39,65,1,-1,13,5,51,17
1,39,60,1,-1,5,10,22,22
1,39,59,1,-1,6,10,23,22
2,40,45,1,-1,11,1,45,1
1,39,40,1,-1,11,3,45,13
2,39,34,1,-1,10,5,42,17
1,40,35,2,-1,10,3,42,11
2,43,66,1,-1,10,3,42,11
2,44,45,1,-1,10,2,41,10
1,39,24,1,-1,11,3,46,14
1,44,47,1,-1,10,1,40,1
2,42,48,1,-1,10,5,40,17
1,39,67,1,-1,10,2,43,6
2,39,67,1,-1,13,5,51,17
2,42,22,1,-1,3,7,4,19
1,39,26,1,-1,5,1,22,1
2,40,26,1,-1,10,5,42,17
2,40,27,1,-1,5,4,22,16
2,40,24,7,-1,11,1,46,1
2,41,47,1,-1,9,5,39,17
1,34,46,1,-1,9,1,39,1
1,38,27,1,-1,9,3,38,14
2,38,28,1,-1,11,5,44,17
2,40,26,1,-1,11,1,45,1
1,40,27,1,-1,6,10,23,22
1,43,50,1,-1,9,1,36,2
2,43,38,1,-1,8,2,34,3
1,39,46,4,7,11,3,45,13
1,40,29,2,-1,5,5,22,17
1,43,46,1,-1,8,4,34,16
2,43,41,1,-1,9,1,36,2
2,43,25,1,-1,10,2,40,8
1,43,24,1,-1,9,2,36,3
2,44,31,1,-1,9,2,36,10
2,41,63,1,-1,8,5,32,17
1,43,60,1,-1,13,1,51,2
1,39,26,1,-1,5,10,22,22
2,44,30,1,-1,9,5,36,17
2,45,36,1,-1,13,2,51,7
1,46,35,1,-1,10,2,40,8
2,44,58,1,-1,12,1,49,1
1,45,59,1,-1,10,2,40,8
1,41,30,1,-1,10,2,40,4
2,39,27,1,-1,9,5,36,17
1,39,42,1,-1,3,7,4,19
1,42,57,1,-1,3,7,4,19
2,39,51,1,-1,5,5,21,17
1,39,33,1,-1,3,7,4,19
2,39,32,1,-1,13,5,51,17
2,42,49,1,-1,6,5,23,17
1,43,58,1,-1,5,4,21,16
1,44,67,1,-1,10,1,40,1
2,44,61,1,-1,10,2,42,6
2,39,27,1,-1,11,3,46,13
1,39,27,1,-1,5,10,22,22
2,40,53,1,-1,4,9,13,21
2,39,79,1,-1,6,10,23,22
1,41,42,1,-1,10,3,42,14
2,37,38,1,-1,10,3,42,15
1,37,18,1,-1,11,3,46,13
2,40,30,1,-1,5,9,22,21
1,39,35,1,-1,3,7,4,19
1,39,34,4,2,5,8,22,20
1,39,33,1,-1,9,5,38,17
2,39,50,1,-1,4,5,11,17
1,39,54,1,-1,6,7,24,19
2,42,25,1,-1,5,5,22,17
